time,RTT,deltam,deltas,omegam,omegas,thetam,thetas,pxs,pys,um,us,vm,vs,energy,b,velocity,thetaError
0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.02,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.3533334,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.398283,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.4209926,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.4271374,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.4330266,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.4396133,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.4466144,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.4544264,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.4642698,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.4716449,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.4805136,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.4884664,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.4977101,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5052049,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5142412,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5220568,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.531638,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5387641,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5479007,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5559651,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5646884,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.57191,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5787839,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5848027,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5917916,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.597827,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6039149,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6105118,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6170337,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6236876,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6301112,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6371759,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6438127,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6501696,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6568384,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6633896,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6697922,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6759846,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.682341,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.689513,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6954561,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.7017125,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.7082028,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.7143857,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
