time,RTT,deltam,deltas,omegam,omegas,thetam,thetas,pxs,pys,um,us,vm,vs,energy,b
0,500,0,0,0,0,0,0,0.0555555543137921,0,0,0,0,0,0,2.05380981721093
0.02,500,0,0,0,0,0,0,0.166666662941376,0,0,0,0,0,0,2.05380981721093
0.3482319,500,0,0,0,0,0,0,1.94444440098273,0,0,0,0,0,0,2.05380981721093
0.359688,500,0,0,0,0,0,0,1.99999995529652,0,0,0,0,0,0,2.05380981721093
0.3646821,500,0,0,0,0,0,0,2.05555550961031,0,0,0,0,0,0,2.05380981721093
0.367173,500,0,0,0,0,0,0,2.05555550961031,0,0,0,0,0,0,2.05380981721093
0.3902444,500,0,0,0,0,0,0,2.22222217255169,0,0,0,0,0,0,2.05380981721093
0.3933408,500,0,0,0,0,0,0,2.22222217255169,0,0,0,0,0,0,2.05380981721093
0.4227729,500,0,0,0,0,0,0,2.38888883549306,0,0,0,0,0,0,2.05380981721093
0.4561921,500,0,0,0,0,0,0,2.55555549843444,0,0,0,0,0,0,2.05380981721093
0.4805362,500,0,0,0,0,0,0,2.72222216137582,0,0,0,0,0,0,2.05380981721093
0.5103784,500,0,0,0,0,0,0,2.88888882431719,0,0,0,0,0,0,2.05380981721093
0.5276671,500,0,0,0,0,0,0,2.94444437863099,0,0,0,0,0,0,2.05380981721093
0.551525,500,0,0,0,0,0,0,3.11111104157236,0,0,0,0,0,0,2.05380981721093
0.5733873,500,0,0,0,0,0,0,3.22222215019995,0,0,0,0,0,0,2.05380981721093
0.5937789,500,0,0,0,0,0,0,3.33333325882753,0,0,0,0,0,0,2.05380981721093
0.614581,500,0,0,0,0,0,0,3.44444436745512,0,0,0,0,0,0,2.05380981721093
0.6345399,500,0,0,0,0,0,0,3.5555554760827,0,0,0,0,0,0,2.05380981721093
0.6552231,500,0,0,0,0,0,0,3.66666658471028,0,0,0,0,0,0,2.05380981721093
0.6739576,500,0,0,0,0,0,0,3.77777769333787,0,0,0,0,0,0,2.05380981721093
0.6922243,500,0,0,0,0,0,0,3.88888880196545,0,0,0,0,0,0,2.05380981721093
0.7108681,500,0,0,0,0,0,0,3.99999991059304,0,0,0,0,0,0,2.05380981721093
0.7275262,500,0,0,0,0,0,0,4.05555546490683,0,0,0,0,0,0,2.05380981721093
0.7440574,500,0,0,0,0,0,0,4.16666657353441,0,0,0,0,0,0,2.05380981721093
0.7607661,500,0,0,0,0,0,0,4.277777682162,0,0,0,0,0,0,2.05380981721093
0.7772912,500,0,0,0,0,0,0,4.33333323647579,0,0,0,0,0,0,2.05380981721093
0.7937857,500,0,0,0,0,0,0,4.44444434510338,0,0,0,0,0,0,2.05380981721093
0.810272,500,0,0,0,0,0,0,4.55555545373096,0,0,0,0,0,0,2.05380981721093
0.8269793,500,0,0,0,0,0,0,4.61111100804475,0,0,0,0,0,0,2.05380981721093
0.8427472,500,0,0,0,0,0,0,4.72222211667234,0,0,0,0,0,0,2.05380981721093
