time,RTT,deltam,deltas,omegam,omegas,thetam,thetas,pxs,pys,um,us,vm,vs,energy,b
0,5000,0,0,0,0,0,0,0.0999999977648258,0,0,0,0,0,0,2.05380981721093
0.02,5000,0,0,0,0,0,0,0.299999993294477,0,0,0,0,0,0,2.05380981721093
0.3533334,5000,0,0,0,0,0,0,3.59999991953373,0,0,0,0,0,0,2.05380981721093
0.405332,5000,0,0,0,0,0,0,4.09999990835786,0,0,0,0,0,0,2.05380981721093
0.4259318,5000,0,0,0,0,0,0,4.29999990388751,0,0,0,0,0,0,2.05380981721093
0.4316689,5000,33.6,0,3.8337783254604,0,0.0383377823976877,0,4.39999990165234,0,3.78322249082077,0,0,0,0,2.05380981721093
0.4425977,5000,33.6,0,3.8337783254604,0,0.0766755647953754,0,4.49999989941716,0,3.78322249082077,0,0,0,0,2.05380981721093
0.4599648,5000,33.6,0,3.8337783254604,0,0.115013347193063,0,4.59999989718199,0,3.78322249082077,0,0,0,0,2.05380981721093
0.4774626,5000,33.6,0,3.8337783254604,0,0.191688911988439,0,4.79999989271164,0,3.78322249082077,0,0,0,0,2.05380981721093
0.4950345,5000,33.6,0,3.8337783254604,0,0.268364476783814,0,4.99999988824129,0,3.78322249082077,0,0,0,0,2.05380981721093
0.5226734,5000,33.6,0,3.8337783254604,0,0.383377823976877,0,5.29999988153577,0,3.78322249082077,0,0,0,0,2.05380981721093
0.5489255,5000,33.6,0,3.8337783254604,0,0.460053388772253,0,5.49999987706542,0,3.78322249082077,0,0,0,0,2.05380981721093
0.5689501,5000,33.6,0,3.8337783254604,0,0.536728953567628,0,5.69999987259507,0,3.78322249082077,0,0,0,0,2.05380981721093
0.5866953,5000,33.6,0,3.8337783254604,0,0.613404518363003,0,5.89999986812472,0,3.78322249082077,0,0,0,0,2.05380981721093
0.6001704,5000,33.6,0,3.8337783254604,0,0.690080083158379,0,6.09999986365438,0,3.78322249082077,0,0,0,0,2.05380981721093
0.6081648,5000,33.6,0,3.8337783254604,0,0.690080083158379,0,6.09999986365438,0,3.78322249082077,0,0,0,0,2.05380981721093
0.6145359,5000,33.6,0,3.8337783254604,0,0.728417865556067,0,6.1999998614192,0,3.78322249082077,0,0,0,0,2.05380981721093
0.6280466,5000,33.6,0,3.8337783254604,0,0.766755647953755,0,6.29999985918403,0,3.78322249082077,0,0,0,0,2.05380981721093
0.6417367,5000,33.6,0,3.8337783254604,0,0.84343121274913,0,6.49999985471368,0,3.78322249082077,0,0,0,0,2.05380981721093
0.655162,5000,33.6,0,3.8337783254604,0,0.881768995146818,0,6.5999998524785,0,3.78322249082077,0,0,0,0,2.05380981721093
0.6745718,5000,33.6,0,3.8337783254604,0,0.958444559942193,0,6.79999984800816,0,3.78322249082077,0,0,0,0,2.05380981721093
0.6874381,5000,33.6,0,3.8337783254604,0,0.996782342339881,0,6.89999984577298,0,3.78322249082077,0,0,0,0,2.05380981721093
0.6937565,5000,33.6,0,3.8337783254604,0,1.03512012473757,0,6.99999984353781,0,3.78322249082077,0,0,0,0,2.05380981721093
0.7046304,5000,33.6,0,3.8337783254604,0,1.07345790713526,0,7.09999984130263,0,3.78322249082077,0,0,0,0,2.05380981721093
0.7153084,5000,33.6,0,3.8337783254604,0,1.11179568953294,0,7.19999983906746,0,3.78322249082077,0,0,0,0,2.05380981721093
0.7270014,5000,33.6,0,3.8337783254604,0,1.15013347193063,0,7.29999983683228,0,3.78322249082077,0,0,0,0,2.05380981721093
0.7373554,5000,33.6,0,3.8337783254604,0,1.18847125432832,0,7.39999983459711,0,3.78322249082077,0,0,0,0,2.05380981721093
