time,RTT,deltam,deltas,omegam,omegas,thetam,thetas,pxs,pys,um,us,vm,vs,energy,b,velocity
0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0.925925925925926,0
0.02,500,-40.6,0,-2.08847736625514,0,-0.0417695463914807,0,0,0,-3.06942233200608,0,0,0,0,0.925925925925926,0
0.3533334,500,-40.6,-43.9560256395179,-2.08847736625514,-1.62696692581179,-0.543004103089249,-0.131583701033003,0.351836146452349,-0.00505249623373994,-3.06942233200608,-2.45553786560487,0,-0.867605157157899,0.42396089587353,0.925925925925926,3.90625
0.3981934,500,-46.7,-40.8645473815435,-2.4022633744856,-1.49541356310792,-0.555555543137921,-0.186169909779279,0.508055334707473,-0.00815364284795595,-3.5305916971597,-2.45553786560487,0,-0.633884654597848,0.612387960706209,0.925925925925926,3.90625
0.4268461,500,-47.1,-36.6002096589677,-2.42283950617284,-1.31395087105672,-0.565586407111244,-0.226734719107756,0.625216916934687,-0.0106177849760512,-3.56083231126814,-2.45553786560487,0,-0.311494175856711,0.753708259330719,0.925925925925926,3.90625
0.4331301,500,-47.6,-39.4167950666574,-2.44855967078189,-1.43380656817134,-0.569187230076027,-0.241072784468989,0.664270186237919,-0.011466899083313,-3.59863307890368,-2.45553786560487,0,-0.524432356900195,0.800815025538889,0.925925925925926,3.90625
0.4430493,500,-47.6,-37.0868003147491,-2.44855967078189,-1.33465702898075,-0.57278805304081,-0.254419354460477,0.70332337300807,-0.0123198006799826,-3.59863307890368,-2.45553786560487,0,-0.348281176482353,0.847921791747059,0.925925925925926,3.90625
0.4625553,500,-47.6,-37.4197877147895,-2.44855967078189,-1.34882682367374,-0.579989698970376,-0.282074397945954,0.781428934694933,-0.0140623724181602,-3.59863307890368,-2.45553786560487,0,-0.373455535151332,0.942135324163399,0.925925925925926,3.90625
0.4832465,500,-47.6,-37.647660172405,-2.44855967078189,-1.35852360481382,-0.587191344899941,-0.309709190900889,0.859533611393886,-0.0158441653948149,-3.59863307890368,-2.45553786560487,0,-0.390683042793059,1.03634885657974,0.925925925925926,3.90625
0.5173172,500,-47.6,-38.421301663142,-2.44855967078189,-1.39144479368881,-0.59799381379429,-0.351244573485386,0.976688942274633,-0.0185896077549347,-3.59863307890368,-2.45553786560487,0,-0.449171527242188,1.17766915520425,0.925925925925926,3.90625
0.5261098,500,-47.6,-37.9103132106896,-2.44855967078189,-1.36970042299833,-0.601594636759073,-0.364941577409218,1.01574029266027,-0.0195228125000112,-3.59863307890368,-2.45553786560487,0,-0.410540015730993,1.22477592141242,0.925925925925926,3.90625
