time,RTT,deltam,deltas,omegam,omegas,thetam,thetas,pxs,pys,um,us,vm,vs,energy,b
0,500,0,0,0,0,0,0,0.00277777771568961,0,0,0,0,0,0,2.05380981721093
0.02,500,-9.6,0,-1.09536523584583,0,-0.0219073042272501,0,0.00833333314706882,0,-1.08092071166308,0,0,0,0,2.05380981721093
0.3533334,500,-9.6,-11.1303445435374,-1.09536523584583,-0.522251728236062,-0.284794954954252,-0.0291685338552081,0.666327413144149,-0.000831394566407764,-1.08092071166308,-0.864736569330463,0,-0.388494674946173,0.0525775301454003,2.05380981721093
0.4074188,500,-9.6,-9.66399885799748,-1.09536523584583,-0.675359376563176,-0.284794954954252,-0.0601450771432933,0.994841807388468,-0.0017255658298375,-1.08092071166308,-0.864736569330463,0,-0.223390151825559,0.0817872691150671,2.05380981721093
0.4362626,500,-9.6,-9.050229327124,-1.09536523584583,-0.739445772024743,-0.284794954954252,-0.0817254378540225,1.19195014478224,-0.00236349489694976,-1.08092071166308,-0.864736569330463,0,-0.154282214522551,0.0993131124968672,2.05380981721093
0.4452592,500,-9.6,-8.87934936482074,-1.09536523584583,-0.757288105815799,-0.284794954954252,-0.0892983187429135,1.25765287421519,-0.00259106212905146,-1.08092071166308,-0.864736569330463,0,-0.135041830099448,0.105155060290801,2.05380981721093
0.4517587,500,-9.6,-8.72297558300918,-1.09536523584583,-0.773615785045387,-0.284794954954252,-0.0970344764204507,1.32335557858559,-0.00282575384379697,-1.08092071166308,-0.864736569330463,0,-0.117434782232655,0.110997008084734,2.05380981721093
0.4654153,500,-9.6,-8.57987653670522,-1.09536523584583,-0.788557390339083,-0.284794954954252,-0.104920050147585,1.38905825764934,-0.00306742641320954,-1.08092071166308,-0.864736569330463,0,-0.101322415256699,0.116838955878667,2.05380981721093
0.4838232,500,-9.6,-8.32909068961316,-1.09536523584583,-0.814743051510684,-0.284794954954252,-0.121089786171044,1.52046353848087,-0.00357130202303068,-1.08092071166308,-0.864736569330463,0,-0.0730849552240144,0.128522851466534,2.05380981721093
0.5027695,500,-9.6,-8.11907650736682,-1.09536523584583,-0.836671562554272,-0.284794954954252,-0.137718434622042,1.65186871316614,-0.0041021392348686,-1.08092071166308,-0.864736569330463,0,-0.0494382177934881,0.140206747054401,2.05380981721093
0.5218834,500,-9.6,-7.94320551123199,-1.09536523584583,-0.855035032295881,-0.284794954954252,-0.154731387527658,1.78327377693236,-0.00465975817848673,-1.08092071166308,-0.864736569330463,0,-0.0296358633869296,0.151890642642268,2.05380981721093
0.5401859,500,-9.6,-7.79592685152138,0.177718799769662,-0.87041304953931,-0.272064114882653,-0.172066166352504,1.91467872385109,-0.00524426379935754,-0.452772740214181,-0.864736569330463,-0.628147971448897,-0.0130528890465993,0.162317710610307,2.05380981721093
0.5593669,500,-9.6,-7.73152595122758,0.0596848761925504,-0.877137432808118,-0.262863619318613,-0.18083754048453,1.98038115134545,-0.00554669252564912,-0.511011448408548,-0.864736569330463,-0.569909263254531,-0.00580161123646174,0.166432957436284,2.05380981721093
0.5755371,500,-9.6,-7.61866122745181,-0.147173508083533,-0.888922138561206,-0.247967009389237,-0.198559671234807,2.11178590956535,-0.0061721814691433,-0.613076725189273,-0.864736569330463,-0.467843986473805,0.00690649475784712,0.173569466399961,2.05380981721093
0.5900847,500,-9.6,-7.5241455562404,-0.237626980479861,-0.898790938457397,-0.238133702468063,-0.216488332875772,2.2431905316415,-0.00682564468898493,-0.657707058778205,-0.864736569330463,-0.423213652884874,0.0175485725275504,0.179862719917635,2.05380981721093
0.6048111,500,-9.6,-7.48281645717168,-0.396149705006949,-0.903106292761836,-0.231141547315961,-0.22551939560153,2.30889278875794,-0.00716306370180226,-0.735923205595332,-0.864736569330463,-0.344997506067746,0.0222020599418998,0.182618659709392,2.05380981721093
0.6183928,500,-9.6,-7.44499582897671,-0.465467325065627,-0.907055312081283,-0.234061452906308,-0.234589948519601,2.37459500829863,-0.00750772181136696,-0.77012497170614,-0.864736569330463,-0.310795739956938,0.0264605078944044,0.185231251090104,2.05380981721093
0.6326227,500,-9.6,-7.4016167333657,-0.586948764067644,-0.90896860924778,-0.234120477040671,-0.252760192918242,2.49693695467553,-0.00817149652528845,-0.830064706509992,-0.864736569330463,-0.250856005153087,0.0313448165297327,0.190129030056579,2.05380981721093
0.6469012,500,-9.6,-7.39361731483061,-0.640069250471373,-0.909801234375509,-0.235484839134606,-0.261858205058641,2.55810786617275,-0.00851458592244311,-0.856274701171302,-0.864736569330463,-0.224646010491776,0.0322455183188836,0.192454671333124,2.05380981721093
0.6614112,500,-9.6,-7.3796632269451,-0.733164673011117,-0.911253655467998,-0.240516293160602,-0.280076348988974,2.6804495584177,-0.00922365180577334,-0.902208590202631,-0.864736569330463,-0.178712121460447,0.0338166915071976,0.196935326929311,2.05380981721093
