time,RTT,deltam,deltas,omegam,omegas,thetam,thetas,pxs,pys,um,us,vm,vs,energy,b
0,500,0,0,0,0,0,0,0.0555555543137921,0,0,0,0,0,0,2.05380981721093
0.02,500,0,0,0,0,0,0,0.166666662941376,0,0,0,0,0,0,2.05380981721093
0.3533334,500,0,0,0,0,0,0,1.99999995529652,0,0,0,0,0,0,2.05380981721093
0.4124124,500,0,0,0,0,0,0,2.33333328117927,0,0,0,0,0,0,2.05380981721093
0.4333809,500,0,0,0,0,0,0,2.44444438980686,0,0,0,0,0,0,2.05380981721093
0.4383897,500,0,0,0,0,0,0,2.44444438980686,0,0,0,0,0,0,2.05380981721093
0.4504125,500,33.6,0,3.8337783254604,0,0.0766755647953754,0,2.55555549843444,0,3.78322249082077,0,0,0,0,2.05380981721093
0.4679737,500,33.6,0,3.8337783254604,0,0.115013347193063,0,2.61111105274823,0,3.78322249082077,0,0,0,0,2.05380981721093
0.4860404,500,33.6,0,3.8337783254604,0,0.191688911988439,0,2.72222216137582,0,3.78322249082077,0,0,0,0,2.05380981721093
0.503845,500,33.6,0,3.8337783254604,0,0.268364476783814,0,2.8333332700034,0,3.78322249082077,0,0,0,0,2.05380981721093
0.528208,500,33.6,0,3.8337783254604,0,0.34504004157919,0,2.94444437863099,0,3.78322249082077,0,0,0,0,2.05380981721093
0.5400915,500,33.6,0,3.8337783254604,0,0.421715606374565,0,3.05555548725857,0,3.78322249082077,0,0,0,0,2.05380981721093
0.5576556,500,33.6,0,3.8337783254604,0,0.460053388772253,0,3.11111104157236,0,3.78322249082077,0,0,0,0,2.05380981721093
0.5753137,500,33.6,0,3.8337783254604,0,0.536728953567628,0,3.22222215019995,0,3.78322249082077,0,0,0,0,2.05380981721093
0.5886983,500,33.6,0,3.8337783254604,0,0.575066735965316,0,3.27777770451374,0,3.78322249082077,0,0,0,0,2.05380981721093
0.6021152,500,33.6,0,3.8337783254604,0,0.651742300760691,0,3.38888881314132,0,3.78322249082077,0,0,0,0,2.05380981721093
0.6151568,500,33.6,0,3.8337783254604,0,0.690080083158379,0,3.44444436745512,0,3.78322249082077,0,0,0,0,2.05380981721093
0.6285384,500,33.6,0,3.8337783254604,0,0.728417865556067,0,3.49999992176891,0,3.78322249082077,0,0,0,0,2.05380981721093
0.6420792,500,33.6,0,3.8337783254604,0,0.805093430351442,0,3.61111103039649,0,3.78322249082077,0,0,0,0,2.05380981721093
0.6551824,500,33.6,0,3.8337783254604,0,0.84343121274913,0,3.66666658471028,0,3.78322249082077,0,0,0,0,2.05380981721093
0.6761428,500,33.6,0,3.8337783254604,0,0.920106777544506,0,3.77777769333787,0,3.78322249082077,0,0,0,0,2.05380981721093
0.6824833,500,33.6,0,3.8337783254604,0,0.958444559942193,0,3.83333324765166,0,3.78322249082077,0,0,0,0,2.05380981721093
