time,RTT,deltam,deltas,omegam,omegas,thetam,thetas,pxs,pys,um,us,vm,vs,energy,b,velocity
0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38888888888889,0
0.02,500,-40.6,0,-3.13271604938272,0,-0.0626543195872211,0,0,0,-3.75925925925926,0,0,0,0,1.38888888888889,0
0.3533334,500,-40.6,-38.1416912152238,-3.13271604938272,-2.0693164458621,-0.814506154633875,-0.181490171675923,0.351830927939957,-0.00543175088353242,-3.75925925925926,-3.00740740740741,0,-0.524230668076282,0.635941343810294,1.38888888888889,3.90625
0.401884,500,-46.7,-38.1416513854764,-3.6033950617284,-2.0693170233102,-0.838040104725134,-0.284956019199543,0.5471003711081,-0.00953047814644072,-4.32407407407407,-3.00740740740741,0,-0.524226980136699,0.989242090371569,1.38888888888889,3.90625
0.4287919,500,-47.1,-38.1416513764762,-3.63425925925926,-2.06931702344069,-0.848070968698458,-0.326342358743094,0.625205634022785,-0.0112863313425227,-4.36111111111111,-3.00740740740741,0,-0.524226979303348,1.13056238899608,1.38888888888889,3.90625
0.4357213,500,-47.6,-38.1416513762087,-3.67283950617284,-2.06931702344457,-0.853472203145632,-0.347035528515011,0.664257748226257,-0.012187005688163,-4.40740740740741,-3.00740740740741,0,-0.524226979278581,1.20122253830833,1.38888888888889,3.90625
0.445796,500,-47.6,-38.1416513761584,-3.67283950617284,-2.0693170234453,-0.858873437592806,-0.367728698286936,0.703309517959591,-0.0131024939363562,-4.40740740740741,-3.00740740740741,0,-0.524226979273927,1.27188268762059,1.38888888888889,3.90625
0.4652947,500,-47.6,-38.1416513761472,-3.67283950617284,-2.06931702344546,-0.869675906487155,-0.409115037830788,0.781412017853103,-0.0149772345101734,-4.40740740740741,-3.00740740740741,0,-0.524226979272889,1.4132029862451,1.38888888888889,3.90625
0.4858365,500,-47.6,-38.1416513761468,-3.67283950617284,-2.06931702344546,-0.880478375381503,-0.45050137737464,0.8595131135273,-0.0169095909418339,-4.40740740740741,-3.00740740740741,0,-0.524226979272852,1.55452328486961,1.38888888888889,3.90625
0.505572,500,-47.6,-38.1416513761468,-3.67283950617284,-2.06931702344546,-0.891280844275852,-0.491887716918493,0.937612776063991,-0.0188990283810481,-4.40740740740741,-3.00740740740741,0,-0.524226979272851,1.69584358349412,1.38888888888889,3.90625
0.5253437,500,-47.6,-38.1416513761468,-3.67283950617284,-2.06931702344546,-0.9020833131702,-0.533274056462345,1.01571097150558,-0.0209452492813798,-4.40740740740741,-3.00740740740741,0,-0.524226979272851,1.83716388211863,1.38888888888889,3.90625
0.5444604,500,-47.6,-38.1416513761468,-2.35177418212864,-2.06931702344546,-0.899675129119388,-0.574660396006198,1.09380766299666,-0.0230480878875012,-3.61476821298089,-3.00740740740741,-0.792639194426518,-0.524226979272851,1.93051878167617,1.38888888888889,3.90625
0.5651112,500,-47.6,-38.1416513761468,-2.95286764177226,-2.06931702344546,-0.95253191461654,-0.61604673555005,1.17190281201856,-0.0252074516308923,-3.97542428876706,-3.00740740740741,-0.431983118640346,-0.524226979272851,1.98324302088999,1.38888888888889,3.90625
