time,RTT,deltam,deltas,omegam,omegas,thetam,thetas,pxs,pys,um,us,vm,vs,energy,b,velocity,thetaError
0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.02,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.3533334,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.4165847,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.4463753,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.4536166,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.4590288,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.4636866,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.4699579,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.4786862,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.4868606,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.4949376,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5033466,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5118681,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.519626,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5279635,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5360737,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5448723,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5558096,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5641482,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5709053,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5800983,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5888364,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5983093,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6057798,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6146618,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6265411,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6319129,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6381626,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6450562,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6507105,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6571487,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6635671,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6693382,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6759961,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6822799,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6881006,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6949612,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.7007511,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.707234,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.7137688,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.7195221,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.7259204,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.7324637,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.737985,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.7433903,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
