time,RTT,deltam,deltas,omegam,omegas,thetam,thetas,pxs,pys,um,us,vm,vs,energy,b,velocity,thetaError
0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.02,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.3533334,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.4216547,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.4633515,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.4710414,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.47857,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.4845561,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.4919282,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5229315,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5304459,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5379546,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5479423,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5549796,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5617642,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5692375,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5773962,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5861301,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5945522,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6030995,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6118972,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6203609,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6280646,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.634676,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6416401,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6483229,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6861885,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.7024345,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.7144241,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.7215347,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.7285433,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.735072,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.7421994,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.7522106,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.7603793,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.7670999,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.7742649,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.7811161,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.7880616,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.7945234,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.8017539,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.8327296,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.8406073,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.8475034,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.8548545,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.8615947,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
