time,RTT,deltam,deltas,omegam,omegas,thetam,thetas,pxs,pys,um,us,vm,vs,energy,b,velocity,thetaError
0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3533334,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4135056,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4435057,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4509021,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4580207,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4641089,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4713748,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4783003,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4872411,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5091313,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5163372,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5228887,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5293629,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5355558,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.55033,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5576245,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5641276,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5711094,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5803263,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5892988,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5977516,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.606555,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6148865,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6236659,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.630962,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6381184,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6611679,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6692811,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6756924,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.682327,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6894959,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6956471,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7026778,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7093058,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7155132,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7224472,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7291405,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7355843,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7459155,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7583923,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7650666,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.772333,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7791895,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7855793,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7925534,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8148578,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8222426,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.82946,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8356909,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.842508,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8491783,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8554128,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8624287,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8693486,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8751671,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8821474,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8894998,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.896117,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9031534,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9102169,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9167202,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9227533,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9294553,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9358258,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9455011,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.011674,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.022403,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.030578,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.03856,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.044998,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.052298,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.059145,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.065884,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.073138,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.080307,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.08756,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
