time,RTT,deltam,deltas,omegam,omegas,thetam,thetas,pxs,pys,um,us,vm,vs,energy,b,velocity,thetaError
0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.02,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.3533334,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.4343472,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.4698604,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.4804838,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.4867384,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.4911758,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.4979852,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5057346,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5150269,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5225472,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5314286,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5392528,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5483847,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5594909,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.566673,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5753244,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5833498,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5921608,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6005259,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6090813,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6173463,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6257964,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6342877,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.643001,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6490309,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6549023,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6618834,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6676158,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.674319,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6802776,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6863524,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6928464,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6989222,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.705632,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.7118725,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.7180377,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.7243714,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.7309284,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.7366269,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.743117,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.7482218,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.753068,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.760447,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.7659304,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
