time,RTT,deltam,deltas,omegam,omegas,thetam,thetas,pxs,pys,um,us,vm,vs,energy,b,velocity,thetaError
0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.02,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.3533334,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.3980154,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.4215488,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.4280227,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.4340169,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.4403372,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.447197,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.4553802,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.4644851,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.4725658,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.4816419,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.4941235,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5081967,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5146136,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5202625,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5263231,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5320773,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5401539,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5492333,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5568509,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5664799,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5737979,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5842372,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5911639,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5972087,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6036062,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6104767,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6170356,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6236674,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6299781,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6360132,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6426579,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6491392,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.655575,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.662177,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6687614,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6754323,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6818436,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6883098,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6947095,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.7012209,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.7084311,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.7144138,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.7209302,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
