time,RTT,deltam,deltas,omegam,omegas,thetam,thetas,pxs,pys,um,us,vm,vs,energy,b,velocity,thetaError
0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.02,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.3533334,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.4335843,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.4724735,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.4826868,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.4904361,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.496812,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5026059,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5094016,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5165067,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5249333,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5333084,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5418254,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5534981,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5620496,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5697584,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5781803,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5862277,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5954759,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6046417,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.611755,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6195995,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6256775,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6332098,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6411396,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6489521,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.655148,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.66238,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6699532,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6756873,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6827781,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6906577,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.7029982,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.7097638,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.7159358,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.7231007,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.7300895,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.7376609,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.7436852,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.7537059,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.7607275,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.7684879,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.7743548,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.7816597,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.7888927,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
