time,RTT,deltam,deltas,omegam,omegas,thetam,thetas,pxs,pys,um,us,vm,vs,energy,velocity,b
6.560493,500,-51.5,-45.2768181140747,-4.04244120457354,-2.82355418717296,-15.8875716404693,-15.6497115634439,21.1866186097759,-1.98160782741882,-4.89391148894132,-3.942233765578,-0.904777745501241,-1.15575065709964,29.9637390998918,2.05380981721093,3.015625
6.569185,500,-51.5,-45.2768181140747,-4.04244120457354,-2.82355418717296,-15.8875716404693,-15.6497115634439,21.1866186097759,-1.98160782741882,-4.89391148894132,-3.942233765578,-0.904777745501241,-1.15575065709964,29.9637390998918,2.05380981721093,3.015625
6.5777,500,-51.5,-45.2584487541684,-4.04088931535082,-2.82338078491252,-15.9152290615919,-15.677945370662,21.2158797551957,-1.98890061441214,-4.89314577667104,-3.94111811671837,-0.905543457771521,-1.15479799121108,30.0105642269217,2.05380981721093,3.015625
6.586809,500,-51.5,-45.2438656517391,-4.04049549425694,-2.82320119832854,-15.9429012741741,-15.7061773820142,21.2451371929223,-1.99620826185055,-4.8929514627732,-3.94021156008558,-0.905737771669355,-1.15406255019218,30.0573331781408,2.05380981721093,3.015625
6.59582,500,-51.5,-45.1921340135562,-4.03852170383864,-2.82299598297231,-15.9706255782373,-15.734407341213,21.2743909183572,-2.00353075606957,-4.89197758169966,-3.93721056552012,-0.906711652742902,-1.1512387740118,30.1038665319682,2.05380981721093,3.015625
6.604526,500,-51.5,-45.1532131912762,-4.04333616172475,-2.8227720795859,-15.9984520348605,-15.7626350613779,21.3036409264343,-2.01086808534534,-4.8943530666403,-3.93491814827215,-0.904336167802253,-1.14914886595586,30.1503331114656,2.05380981721093,3.015625
6.613788,500,-51.5,-45.1277156255025,-4.04166408629328,-2.82265999047342,-16.0262966062462,-15.7908616606517,21.3330387659067,-2.01825825784214,-4.89352805371028,-3.93337221210187,-0.905161180732276,-1.14782388056972,30.1966753104832,2.05380981721093,3.03125
6.622276,500,-51.5,-45.1026556537315,-4.04016587638675,-2.82253569394909,-16.0541591221616,-15.8190870169603,21.3624328766029,-2.02566324748088,-4.89278882716493,-3.93190608147096,-0.905900407277627,-1.14646836093802,30.2429015043483,2.05380981721093,3.03125
6.63145,500,-51.5,-45.0791235054811,-4.03875571616609,-2.82240009477991,-16.0820385391055,-15.8473110172773,21.3918232527382,-2.03308304571264,-4.8920930449092,-3.93051994096126,-0.906596189533353,-1.14520487786087,30.2890186301076,2.05380981721093,3.03125
6.64033,500,-51.5,-45.059005718957,-4.03779270843686,-2.82225508022684,-16.1099346971473,-15.8755335674487,21.4212098884002,-2.04051764453479,-4.89161789061092,-3.92932044523131,-0.907071343831638,-1.14413919316094,30.3350476122371,2.05380981721093,3.03125
6.649571,500,-51.5,-45.059005718957,-4.03779270843686,-2.82225508022684,-16.1099346971473,-15.8755335674487,21.4212098884002,-2.04051764453479,-4.89161789061092,-3.92932044523131,-0.907071343831638,-1.14413919316094,30.3350476122371,2.05380981721093,3.03125
6.658165,500,-51.5,-45.050596323359,-4.03667657425377,-2.82210687463816,-16.1378295544752,-15.9037546355643,21.4505927772486,-2.04796703767063,-4.89106718272097,-3.92877546234016,-0.907622051721584,-1.14373731252352,30.3810329621764,2.05380981721093,3.03125
6.667403,500,-51.5,-45.0518952267794,-4.03605792627301,-2.82196060017088,-16.1657143587737,-15.9319742409353,21.4799719125894,-2.05543122026513,-4.89076193776991,-3.92877546234016,-0.907927296672647,-1.14388356373284,30.4270225161778,2.05380981721093,3.03125
6.676239,500,-51.5,-45.0311396901213,-4.03629826746216,-2.82180466560161,-16.1936291816401,-15.9601922869605,21.5093472885307,-2.06291018432999,-4.89088052368112,-3.92753479532094,-0.907808710761432,-1.14278724226713,30.47294106398,2.05380981721093,3.03125
6.684831,500,-51.5,-45.0041373749115,-4.03473971924797,-2.82163587383904,-16.2215650654074,-15.9884086450683,21.5387188994052,-2.0704039210353,-4.890111525821,-3.92593768109446,-0.908577708621555,-1.1413440063089,30.5187315388507,2.05380981721093,3.03125
6.694535,500,-51.5,-44.9715488840487,-4.03204935503021,-2.82145140145177,-16.2495189243435,-16.0166231584521,21.5680867397459,-2.07791242081215,-4.88878408255837,-3.92401973278645,-0.909905151884191,-1.1395926239153,30.5643506446878,2.05380981721093,3.03125
6.702985,500,-51.5,-44.9554001083482,-4.031394512408,-2.82126000877052,-16.2774880314801,-16.0448357579092,21.5974508034791,-2.08543567650673,-4.888460978935,-3.92301956987947,-0.910228255507558,-1.13877450076784,30.6098995852176,2.05380981721093,3.03125
6.711844,500,-51.5,-44.9425799706807,-4.03110123639551,-2.82106350112112,-16.3054713928664,-16.0730463922899,21.6268110844072,-2.09297368148147,-4.88831627463648,-3.92220338796424,-0.910372959806072,-1.13814718764857,30.6553993282824,2.05380981721093,3.03125
6.72071,500,-51.5,-44.9351844469493,-4.03012799239148,-2.8208647686517,-16.3334539438907,-16.1012550393459,21.6561675761316,-2.10052642990875,-4.88783606969341,-3.92169007695474,-0.910853164749148,-1.13782779295235,30.7008607637272,2.05380981721093,3.03125
6.729433,500,-51.5,-44.9351844469493,-4.03012799239148,-2.8208647686517,-16.3334539438907,-16.1012550393459,21.6561675761316,-2.10052642990875,-4.88783606969341,-3.92169007695474,-0.910853164749148,-1.13782779295235,30.7008607637272,2.05380981721093,3.03125
6.738266,500,-51.5,-44.9204228404214,-4.02938396037129,-2.82065996413949,-16.3614485822722,-16.1294616383568,21.6855202725247,-2.10809391493539,-4.88746895943902,-3.92076097281605,-0.911220275003541,-1.13709480060839,30.7462574545189,2.05380981721093,3.03125
6.747288,500,-51.5,-44.9066223571031,-4.02868117008834,-2.82044964320456,-16.3894544839248,-16.1576661341584,21.7148691674217,-2.11567612988234,-4.88712219812693,-3.91988298196182,-0.91156703631563,-1.13641891351995,30.7915935970041,2.05380981721093,3.03125
6.756689,500,-51.5,-44.8937353843616,-4.02718497028112,-2.82035626573295,-16.4174625366139,-16.1858696961854,21.7443655374439,-2.12331215244489,-4.88638396337769,-3.9190536980448,-0.912305271064863,-1.13579717704667,30.836858748966,2.05380981721093,3.046875
6.765324,500,-51.5,-44.8806104418666,-4.02667364097374,-2.82025678299053,-16.4454815678639,-16.2140722633849,21.7738580932815,-2.13096289327345,-4.88613167016045,-3.91826871758559,-0.91255756428211,-1.13510434269523,30.8820728123941,2.05380981721093,3.046875
6.773849,500,-51.5,-44.8683023062626,-4.02614091430793,-2.82015167487126,-16.4735103192263,-16.2422737795033,21.803346828556,-2.1386283467482,-4.88586881934691,-3.91752670930248,-0.912820415095649,-1.13446050528081,30.9272383611777,2.05380981721093,3.046875
6.782801,500,-51.5,-44.859339672598,-4.02592953804083,-2.82004274439205,-16.5015473482211,-16.2704742063169,21.8328317367627,-2.14630850775599,-4.88576452491726,-3.91697027033511,-0.912924709525299,-1.13400778837743,30.972374242588,2.05380981721093,3.046875
6.792077,500,-51.5,-44.8524355001167,-4.0259651746365,-2.81993110396376,-16.5295922634528,-16.2986735167262,21.8623128113192,-2.15400337150113,-4.88578210824613,-3.91652783254287,-0.912907126196429,-1.13367284460385,31.0174928979347,2.05380981721093,3.046875
6.801189,500,-51.5,-44.8395843389709,-3.99774386461795,-2.8198136551266,-16.5573710235535,-16.3268716526472,21.8917900458644,-2.16171293235945,-4.87185752970783,-3.91574925435138,-0.926831704734726,-1.13300443464415,31.0620801918577,2.05380981721093,3.046875
6.809773,500,-51.5,-44.8395843389709,-3.99774386461795,-2.8198136551266,-16.5573710235535,-16.3268716526472,21.8917900458644,-2.16171293235945,-4.87185752970783,-3.91574925435138,-0.926831704734726,-1.13300443464415,31.0620801918577,2.05380981721093,3.046875
6.818185,500,-51.5,-44.833168430642,-4.00118637740809,-2.81963302751243,-16.5851927979526,-16.3550679822921,21.9211878512143,-2.16941741723593,-4.87355608798467,-3.91533010181839,-0.925133146457886,-1.13270118215664,31.1067046471214,2.05380981721093,3.0390625
6.827491,500,-51.5,-44.8311827843743,-4.00226585396544,-2.81945287658435,-16.6130282373055,-16.3832625104277,21.9505818033298,-2.17713658983635,-4.87408870876284,-3.91512919115305,-0.924600525679714,-1.13267851717856,31.1513402976057,2.05380981721093,3.0390625
6.836189,500,-51.5,-44.8218808091175,-4.0038104884008,-2.8192693584681,-16.6408929902849,-16.4114552033822,21.9799718957944,-2.18487044473054,-4.87485084147369,-3.91451662133683,-0.923838392968864,-1.13224372264953,31.1959647217045,2.05380981721093,3.0390625
6.845232,500,-51.5,-44.8207279771273,-4.0050029185451,-2.81908677843311,-16.6687718717538,-16.4396460705365,22.0093581218848,-2.19261897767367,-4.87543919428881,-3.91436117021856,-0.923250040153748,-1.13226936960369,31.2406052663896,2.05380981721093,3.0390625
6.85383,500,-51.5,-44.8084891898826,-4.00958133578282,-2.81889931029339,-16.6967144794319,-16.4678350630093,22.038740475296,-2.20038218285071,-4.87769821523312,-3.91358206535972,-0.920991019209436,-1.13167043710645,31.2852756292608,2.05380981721093,3.0390625
6.862584,500,-51.5,-44.8438880955972,-4.01296987313751,-2.81873199708278,-16.7246407757516,-16.4960223823501,22.0681189479241,-2.20816006126612,-4.87937014167787,-3.91548245331224,-0.919319092764691,-1.13375582106613,31.3301503964961,2.05380981721093,3.0390625
6.87163,500,-51.5,-44.8336309392403,-4.01511817935732,-2.8185607074244,-16.7526030368531,-16.5242079887944,22.0974935333984,-2.21595260737206,-4.88043012998678,-3.91482244296822,-0.918259104455775,-1.13326091758214,31.3750201194301,2.05380981721093,3.0390625
6.880601,500,-51.5,-44.8246276670541,-4.01731599322478,-2.81838613283694,-16.7806011373004,-16.5523918494928,22.1268642253002,-2.22375981582418,-4.88151454569214,-3.91423106173194,-0.917174688750414,-1.13283856721645,31.4198893890713,2.05380981721093,3.0390625
6.889462,500,-51.5,-44.8246276670541,-4.01731599322478,-2.81838613283694,-16.7806011373004,-16.5523918494928,22.1268642253002,-2.22375981582418,-4.88151454569214,-3.91423106173194,-0.917174688750414,-1.13283856721645,31.4198893890713,2.05380981721093,3.0390625
6.897957,500,-51.5,-44.8162705326888,-4.01936458076516,-2.81820864005778,-16.8086325822593,-16.5805739352634,22.1562310171854,-2.2315816813927,-4.88252533215386,-3.91367443592736,-0.916163902288696,-1.13245421389337,31.464758608584,2.05380981721093,3.0390625
6.907174,500,-51.5,-44.8110741210315,-4.02109246176154,-2.81802991248293,-16.8366895801132,-16.6087542337584,22.1855939024896,-2.23941819931939,-4.8833778799138,-3.91329431248874,-0.915311354528755,-1.13224924264588,31.5096354501833,2.05380981721093,3.0390625
6.916181,500,-51.5,-44.804814906677,-4.02174406341846,-2.81778833144177,-16.8647628051797,-16.636932116443,22.2148773917667,-2.24724921910815,-4.88369938442374,-3.91285374617678,-0.914989850018813,-1.13198504703758,31.5544972525046,2.05380981721093,3.03125
6.925551,500,-51.5,-44.8025946075316,-4.02150693447656,-2.81754762170026,-16.8928383633806,-16.6651075920302,22.2441569614145,-2.25509488137554,-4.88358238345629,-3.91260955021593,-0.915106850986271,-1.13197924640131,31.59934297923,2.05380981721093,3.03125
6.934143,500,-51.5,-44.8063893544481,-4.02328448934495,-2.81731093282021,-16.9209278309732,-16.6932807007287,22.2734326046062,-2.26295518231669,-4.88445944062885,-3.9127044189449,-0.914229793813703,-1.132311650645,31.6442320230597,2.05380981721093,3.03125
6.943487,500,-51.5,-44.7975362005236,-4.02562452480355,-2.81707159284284,-16.9490547250561,-16.7214514160274,22.3027043150019,-2.27083011632841,-4.88561402939543,-3.9120892206568,-0.913075205047122,-1.13193002003304,31.6891230259746,2.05380981721093,3.03125
6.951552,500,-51.5,-44.7807707118914,-4.02846418305849,-2.81682547144686,-16.9772352314449,-16.7496196701123,22.3319720865651,-2.27871967670237,-4.88701513531032,-3.91102726604669,-0.911674099132237,-1.13110424923651,31.7339927483938,2.05380981721093,3.03125
6.960917,500,-51.5,-44.7783364316624,-4.02979067244064,-2.81658014732211,-17.0054337064295,-16.777785470956,22.3612359127074,-2.28662385880381,-4.88766963382828,-3.910768783148,-0.911019600614276,-1.1310886421438,31.7788738278823,2.05380981721093,3.03125
6.969601,500,-51.5,-44.7783364316624,-4.02979067244064,-2.81658014732211,-17.0054337064295,-16.777785470956,22.3612359127074,-2.28662385880381,-4.88766963382828,-3.910768783148,-0.911019600614276,-1.1310886421438,31.7788738278823,2.05380981721093,3.03125
6.978128,500,-51.5,-44.7784302376535,-4.03080778605563,-2.81633694057569,-17.0336433713832,-16.8059488397322,22.3904957867436,-2.29454265836917,-4.8881714843237,-3.91065301970919,-0.910517750118856,-1.13121496775331,31.823771516697,2.05380981721093,3.03125
6.987385,500,-51.5,-44.7737379861405,-4.03132564656913,-2.81609332146674,-17.0618659823054,-16.8341097723175,22.4197517021754,-2.30247607046109,-4.88842700008067,-3.91026885575473,-0.910262234361884,-1.1310708033906,31.8686579117653,2.05380981721093,3.03125
6.99609,500,-51.5,-44.77065643639,-4.03251410647825,-2.81585013882435,-17.0901059308218,-16.8622682730763,22.4490036524429,-2.31042409038597,-4.88901339395584,-3.90997516755121,-0.909675840486714,-1.13101752170357,31.913551263918,2.05380981721093,3.03125
7.005759,500,-51.5,-44.7678602220262,-4.03360997700721,-2.81560753872301,-17.1183618179008,-16.8904243478342,22.478251630976,-2.31838671350275,-4.88955410362659,-3.90969775850154,-0.909135130815962,-1.13098008845948,31.9584513813893,2.05380981721093,3.03125
7.014097,500,-51.5,-44.759496022354,-4.03461804875396,-2.81536259397781,-17.1466406444855,-16.9185779731447,22.5074956314222,-2.32636393438947,-4.89005149280522,-3.90910717070216,-0.908637741637335,-1.13062890160656,32.0033312126562,2.05380981721093,3.03125
7.023105,500,-51.5,-44.7580576532374,-4.0357413972543,-2.81511895927344,-17.1749348840732,-16.9467291621082,22.5367356471598,-2.33435574862897,-4.89060576028638,-3.90890533612836,-0.908083474156181,-1.13066878170439,32.0482194597011,2.05380981721093,3.03125
7.032116,500,-51.5,-44.7564577780778,-4.03678530304859,-2.81487653880189,-17.2032438951578,-16.974877926867,22.5659716715749,-2.34236215179009,-4.89112083021791,-3.90869505547753,-0.907568404224645,-1.1306989229598,32.0931143693583,2.05380981721093,3.03125
7.04068,500,-51.5,-44.7571003644704,-4.03751932966465,-2.81463649924933,-17.2315613091898,-17.0030242912304,22.5952036979672,-2.35038313976981,-4.89148300374061,-3.90861161993381,-0.907206230701944,-1.13085471110153,32.1380199882696,2.05380981721093,3.03125
7.049942,500,-51.5,-44.7571003644704,-4.03751932966465,-2.81463649924933,-17.2315613091898,-17.0030242912304,22.5952036979672,-2.35038313976981,-4.89148300374061,-3.90861161993381,-0.907206230701944,-1.13085471110153,32.1380199882696,2.05380981721093,3.03125
7.058696,500,-51.5,-44.7594539801184,-4.03806240115781,-2.81439971855214,-17.2598827082659,-17.0311682877869,22.6244317195717,-2.35841870871431,-4.89175095875948,-3.9086256865969,-0.906938275683082,-1.13110565192814,32.1829402253425,2.05380981721093,3.03125
7.067656,500,-51.5,-44.5636594092931,-4.03914614841179,-2.81406217412045,-17.2884960415039,-17.0593089088991,22.6536557373868,-2.36646882659633,-4.89228568672724,-3.89748602376627,-0.906403547715322,-1.12019964738,32.2270760781441,2.05380981721093,3.03125
7.076726,500,-51.5,-44.5907544126775,-4.03963783625372,-2.81361877718565,-17.3170786920047,-17.087445096042,22.6827251045163,-2.37449199729774,-4.89252828871725,-3.89884487038774,-0.90616094572531,-1.12189158725236,32.2713249749337,2.05380981721093,3.015625
7.085391,500,-51.5,-44.6022090308487,-4.03967458482007,-2.81318514935431,-17.3456491089498,-17.1155769469068,22.7117904532366,-2.38252971321551,-4.89254642069971,-3.89927096701027,-0.906142813742846,-1.12275523375747,32.3156123540644,2.05380981721093,3.015625
7.094464,500,-51.5,-44.6168394199828,-4.04037955243769,-2.81276287459963,-17.3742093277177,-17.1437045750241,22.7408517764382,-2.39058197172996,-4.89289425632294,-3.89988067317895,-0.90579497811962,-1.12379284952991,32.3599630669612,2.05380981721093,3.015625
7.103158,500,-51.5,-44.6289008774042,-4.04033796895177,-2.81235050845089,-17.4027553711683,-17.17182807948,22.7699090671189,-2.39864876983726,-4.8928737387596,-3.90035135543105,-0.905815495682956,-1.12468023802153,32.4043542485606,2.05380981721093,3.015625
7.112492,500,-51.5,-44.664615868289,-4.0413090667635,-2.81196038114701,-17.4312635156253,-17.1999476826629,22.7989623173476,-2.40673010787992,-4.8933528847574,-3.9021585721865,-0.905336349685162,-1.12689438307485,32.4489002584095,2.05380981721093,3.015625
7.120756,500,-51.5,-44.6917932772728,-4.03792786469283,-2.81158782341503,-17.4597020880081,-17.2280635602686,22.8280115195406,-2.41482598493897,-4.89168457758966,-3.90349611334229,-0.907004656852901,-1.12861690694613,32.4934919497561,2.05380981721093,3.015625
7.129773,500,-51.5,-44.6917932772728,-4.03792786469283,-2.81158782341503,-17.4597020880081,-17.2280635602686,22.8280115195406,-2.41482598493897,-4.89168457758966,-3.90349611334229,-0.907004656852901,-1.12861690694613,32.4934919497561,2.05380981721093,3.015625
7.138365,500,-51.5,-44.7101209960447,-4.038730291832,-2.81122804174371,-17.4881255284684,-17.2561758400577,22.8570566664735,-2.42293639880387,-4.89208050037685,-3.90434410398943,-0.906608734065711,-1.12983254242589,32.5381654352578,2.05380981721093,3.015625
7.147345,500,-51.5,-44.7286838588062,-4.03941508271877,-2.81088105128133,-17.5165321258026,-17.2842846499423,22.886097750918,-2.43106134727712,-4.89241838066939,-3.90521163655371,-0.906270853773164,-1.13105511223938,32.5829202479378,2.05380981721093,3.015625
7.15623,500,-51.5,-44.7460883373538,-4.04003826592005,-2.81054613567531,-17.544922723348,-17.3123901106708,22.9151347656983,-2.43920082797684,-4.89272586332786,-3.90602026572309,-0.905963371114695,-1.13220615612602,32.6277511775352,2.05380981721093,3.015625
7.165423,500,-51.5,-44.7611384004108,-4.04037060242011,-2.81022195692426,-17.5732975905209,-17.3404923296119,22.9441677037375,-2.44735483816947,-4.89288984032585,-3.90670230393104,-0.905799394116704,-1.13321869342538,32.6726441290302,2.05380981721093,3.015625
7.174054,500,-51.5,-44.7685481816141,-4.04079896417752,-2.80990441415688,-17.6016684380192,-17.3685913731254,22.9731965582689,-2.45552337402359,-4.89310119681249,-3.906959507539,-0.905588037630065,-1.13379580085612,32.7175715361535,2.05380981721093,3.015625
7.183084,500,-51.5,-44.7696685935579,-4.04080836921935,-2.80959015025872,-17.6300393350469,-17.396687274,23.002221322781,-2.46370643081361,-4.89310583732151,-3.90686590676503,-0.905583397121047,-1.13401555542964,32.7625016258399,2.05380981721093,3.015625
7.192825,500,-51.5,-44.7848859423162,-4.04026941527188,-2.80928653601163,-17.6583846598896,-17.4247801387322,23.0312419901988,-2.47190400582287,-4.89283991392656,-3.90756755250308,-0.905849320515999,-1.13502732088423,32.8074825251749,2.05380981721093,3.015625
7.200869,500,-51.5,-44.8039537093135,-4.04088818392089,-2.80899550200566,-17.6867104051758,-17.4528700931244,23.0602585532976,-2.48011609686868,-4.89314521841613,-3.90849122351635,-0.905544016026431,-1.13625060239935,32.8525501888162,2.05380981721093,3.015625
7.210003,500,-51.5,-44.826414255851,-4.04222707305647,-2.80871872228628,-17.7150187493715,-17.4809572797195,23.0892710047211,-2.48834270223236,-4.89380583505335,-3.90961210824826,-0.904883399389209,-1.137658683287,32.8977314599481,2.05380981721093,3.015625
7.218293,500,-51.5,-44.826414255851,-4.04222707305647,-2.80871872228628,-17.7150187493715,-17.4809572797195,23.0892710047211,-2.48834270223236,-4.89380583505335,-3.90961210824826,-0.904883399389209,-1.137658683287,32.8977314599481,2.05380981721093,3.015625
7.227023,500,-51.5,-44.838140503262,-4.04225237810112,-2.80851194338244,-17.7433116205102,-17.5090423985255,23.1183544992642,-2.49660513141124,-4.89381832072752,-3.91013570706263,-0.904870913715037,-1.13845541194103,32.9429605957189,2.05380981721093,3.0234375
7.236643,500,-51.5,-44.8470841046465,-4.04204755614951,-2.80831160609814,-17.7715898190523,-17.5371255139588,23.147433868247,-2.50488206866712,-4.89371726023991,-3.91053718745896,-0.904971974202648,-1.13906094445859,32.9882247356864,2.05380981721093,3.0234375
7.245007,500,-51.5,-44.8524708071637,-4.04228130151781,-2.80811578920327,-17.7998627443756,-17.5652066712232,23.176509104927,-2.51317351020523,-4.89383259173008,-3.91074160006454,-0.904856642712482,-1.13946305251117,33.0335170937176,2.05380981721093,3.0234375
7.253939,500,-51.5,-44.8625197058621,-4.04236769143641,-2.80792690137536,-17.8281222128082,-17.5932859396093,23.2055802023743,-2.52147945289619,-4.8938752170797,-3.91121071516467,-0.904814017362854,-1.140125402279,33.0788543245609,2.05380981721093,3.0234375
7.262711,500,-51.5,-44.8718586993553,-4.04242838498968,-2.80774451146652,-17.8563688976449,-17.6213633840964,23.2346471536903,-2.52979989350761,-4.89390516367498,-3.91164328290128,-0.904784070767582,-1.14074436698958,33.1242333174812,2.05380981721093,3.0234375
7.272767,500,-51.5,-44.8805251549167,-4.04299779270416,-2.80750673186086,-17.8846087698404,-17.6494384507875,23.2636348436838,-2.53811332855276,-4.89418611315731,-3.91204119424418,-0.904503121285245,-1.14132226307512,33.1696603268459,2.05380981721093,3.015625
7.280394,500,-51.5,-44.8904853036779,-4.04293313186855,-2.80727619462021,-17.9128343124954,-17.6775112121062,23.2926183739237,-2.54644125435967,-4.89415420907904,-3.9124846082291,-0.904535025363515,-1.14200032107845,33.2151277843178,2.05380981721093,3.015625
7.289158,500,-51.5,-44.8904853036779,-4.04293313186855,-2.80727619462021,-17.9128343124954,-17.6775112121062,23.2926183739237,-2.54644125435967,-4.89415420907904,-3.9124846082291,-0.904535025363515,-1.14200032107845,33.2151277843178,2.05380981721093,3.015625
7.297662,500,-51.5,-44.8998249774923,-4.04288426140768,-2.80705251272619,-17.9410464910412,-17.705581736606,23.3215977376052,-2.55478366732128,-4.89413009607471,-3.91289666417433,-0.904559138367844,-1.14263987418178,33.2606336389382,2.05380981721093,3.015625
7.306881,500,-51.5,-44.9069318952027,-4.04263166946415,-2.80683445625833,-17.9692463791969,-17.7336500805412,23.3505729280174,-2.5631405635148,-4.89400546556133,-3.91318640299249,-0.904683768881223,-1.1431503452125,33.3061654585824,2.05380981721093,3.015625
7.31649,500,-51.5,-44.9126506554426,-4.04222479875881,-2.80662124899338,-17.9974343675353,-17.7617162924039,23.3795439385076,-2.57151193882496,-4.89380471290004,-3.91340076700758,-0.904884521542514,-1.14357989019619,33.3517150236617,2.05380981721093,3.015625
7.325562,500,-51.5,-44.9221177887007,-4.05990758805518,-2.80641481711712,-18.0257859784836,-17.7897804399477,23.4085107622711,-2.57989778967396,-4.90252951653856,-3.91382854938179,-0.896159717904,-1.14421806828227,33.3976100883909,2.05380981721093,3.015625
7.334184,500,-51.5,-44.927374399418,-4.0571643087788,-2.80621289338544,-18.0541018643171,-17.8178425682544,23.4374733926782,-2.58829811188873,-4.90117596464067,-3.9140226309738,-0.897513269801888,-1.14461585954417,33.4434878455114,2.05380981721093,3.015625
7.343224,500,-51.5,-44.9294017568154,-4.05576400868641,-2.8060137447712,-18.0823989456951,-17.8459027050749,23.4664318232332,-2.59671290084643,-4.90048504743658,-3.91403713655977,-0.898204187005972,-1.14482962610412,33.4893594939551,2.05380981721093,3.015625
7.351573,500,-51.5,-44.9360899168558,-4.05408163811764,-2.80581979391091,-18.1106678174136,-17.8739609023868,23.4953860472487,-2.60514215259662,-4.89965495481863,-3.91431540505835,-0.899034279623925,-1.14530441705455,33.5352389137341,2.05380981721093,3.015625
7.361598,500,-51.5,-44.9374981841956,-4.05264284321781,-2.80562822568629,-18.1389184942708,-17.9020171840166,23.5243360582569,-2.6135858624469,-4.89894504402533,-3.91429899100768,-0.899744190417227,-1.1454793962443,33.5811085201127,2.05380981721093,3.015625
7.369654,500,-51.5,-44.9374981841956,-4.05264284321781,-2.80562822568629,-18.1389184942708,-17.9020171840166,23.5243360582569,-2.6135858624469,-4.89894504402533,-3.91429899100768,-0.899744190417227,-1.1454793962443,33.5811085201127,2.05380981721093,3.015625
7.377942,500,-51.5,-44.9459858427832,-4.04905287034767,-2.8054427354198,-18.1671194367608,-17.9300716107437,23.5532818494972,-2.62204402672053,-4.89717372798268,-3.91468230780592,-0.901515506459881,-1.14605175506699,33.6269597894642,2.05380981721093,3.015625
7.387071,500,-51.5,-44.9239046916265,-4.04626000275447,-2.80518547958762,-18.1953223613225,-17.9581234649126,23.582148426462,-2.63049472476312,-4.89579570888565,-3.91334766207172,-0.902893525556907,-1.14490015354882,33.6726811124682,2.05380981721093,3.0078125
7.396011,500,-51.5,-44.9317854387375,-4.04428899440262,-2.80493454548012,-18.2234938259527,-17.9861728097404,23.6110107715973,-2.63895986483095,-4.89482320050185,-3.91366440030148,-0.903866033940711,-1.14547075519153,33.7184057026326,2.05380981721093,3.0078125
7.404624,500,-51.5,-44.9387859908742,-4.04230674285334,-2.80468941743108,-18.2516350223425,-18.0142197032878,23.639868878291,-2.64743944271704,-4.89384514465106,-3.91393470453551,-0.9048440897915,-1.14598868447808,33.7641295165287,2.05380981721093,3.0078125
7.41448,500,-51.5,-44.9453037038918,-4.04044046208768,-2.80444979270162,-18.2797478541886,-18.042264200588,23.6687227399532,-2.65593345415165,-4.89292430954174,-3.91418069066229,-0.905764924900816,-1.14647656616311,33.809852307191,2.05380981721093,3.0078125
7.422801,500,-51.5,-44.9474038229457,-4.04044046208768,-2.8042133060276,-18.3078573368787,-18.0703063330215,23.6975723501797,-2.6644418942466,-4.89292430954174,-3.91418069066229,-0.905764924900816,-1.14671303097377,33.8555750978533,2.05380981721093,3.0078125
7.431395,500,-51.5,-44.9548099687886,-4.03786304221825,-2.80398271553719,-18.3078279776598,-18.0983461595501,23.7264177023454,-2.6729647588772,-4.89165259375766,-3.91448095744999,-0.907036640684897,-1.14724666589808,33.9013005443336,2.05380981721093,3.0078125
7.440065,500,-51.5,-44.9568968520988,-4.03750673631326,-2.8037551794012,-18.3639962237861,-18.1263837107175,23.7552587900493,-2.68150204317193,-4.89147679009885,-3.91448466985721,-0.907212444343709,-1.14747792801094,33.9470323272581,2.05380981721093,3.0078125
7.449118,500,-51.5,-44.9568968520988,-4.03750673631326,-2.8037551794012,-18.3639962237861,-18.1263837107175,23.7552587900493,-2.68150204317193,-4.89147679009885,-3.91448466985721,-0.907212444343709,-1.14747792801094,33.9470323272581,2.05380981721093,3.0078125
7.457797,500,-51.5,-44.9551122241527,-4.03586627896043,-2.80352863976512,-18.3920480932986,-18.1544189964885,23.7840956070534,-2.69005374172513,-4.89066737773517,-3.91427193114125,-0.908021856707385,-1.14748972492382,33.9927324916766,2.05380981721093,3.0078125
7.467051,500,-51.5,-44.9614360725861,-4.03388287347159,-2.80330734377551,-18.4200709049278,-18.1824520692996,23.8129281467788,-2.69861985029644,-4.88968875252307,-3.9145161747329,-0.909000481919484,-1.1479575207852,34.038427844561,2.05380981721093,3.0078125
7.47637,500,-51.5,-44.9727629886279,-4.03159983777887,-2.80309387266792,-18.4480545869696,-18.2104830073998,23.8417564024375,-2.70720036535957,-4.88856228781296,-3.91504466804268,-0.910126946629596,-1.14870439186593,34.0841333464777,2.05380981721093,3.0078125
7.485139,500,-51.5,-44.9748113148869,-4.0303080370233,-2.80288329023327,-18.4760223301566,-18.2385118396756,23.8705803676348,-2.71579528207674,-4.88792490488974,-3.91505465658202,-0.910764329552821,-1.1489250364805,34.1298264256507,2.05380981721093,3.0078125
7.494056,500,-51.5,-44.975220821022,-4.02932623806357,-2.80267471181928,-18.5039802357846,-18.2665385861674,23.8994000360456,-2.72440459539231,-4.88744047887568,-3.91497380819193,-0.911248755566872,-1.14905199358549,34.1755046814914,2.05380981721093,3.0078125
