time,RTT,deltam,deltas,omegam,omegas,thetam,thetas,pxs,pys,um,us,vm,vs,energy,b,velocity
0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0
0.02,500,-40.6,0,-4.63248214326465,0,-0.092649640794412,0,0,0,-4.5713938430751,0,0,0,0,2.05380981721093,0
0.3533334,500,-40.6,-38.794990508688,-4.63248214326465,-3.01312747291522,-1.20444533032736,-0.224425265455406,0.351820148981966,-0.00605259038926589,-4.5713938430751,-3.65711507446008,0,-0.711042086957984,0.940393854063282,2.05380981721093,3.90625
0.4142388,500,-46.7,-38.1819634108706,-5.32849547020835,-3.05709682511272,-1.24620612901055,-0.407280327567966,0.586135698584867,-0.0113278247288719,-5.25822887861102,-3.65711507446008,0,-0.642017744578657,1.56732309010547,2.05380981721093,3.90625
0.4420379,500,-47.1,-38.1516648033153,-5.37413568836859,-3.05926999192939,-1.26845573486635,-0.499043188596176,0.703287520616238,-0.014218808453782,-5.30326724159698,-3.65711507446008,0,-0.63860624536604,1.88078770812656,2.05380981721093,3.90625
0.4487338,500,-47.1,-38.1516648033153,-5.37413568836859,-3.05926999192939,-1.26845573486635,-0.499043188596176,0.703287520616238,-0.014218808453782,-5.30326724159698,-3.65711507446008,0,-0.63860624536604,1.88078770812656,2.05380981721093,3.90625
0.4558544,500,-47.6,-38.1479459367325,-5.43118596106889,-3.05953672753559,-1.27644277286587,-0.529638555187672,0.742337124463102,-0.0152224405780329,-5.35956519532943,-3.65711507446008,0,-0.638187516208407,1.9852759141336,2.05380981721093,3.90625
0.4741153,500,-47.6,-38.144138691023,-5.43118596106889,-3.05980980213229,-1.29241684886491,-0.59083369584859,0.820434736313098,-0.0172907629409274,-5.35956519532943,-3.65711507446008,0,-0.637758835922807,2.19425232614766,2.05380981721093,3.90625
0.4926437,500,-47.6,-38.1426342462311,-5.43118596106889,-3.05991770839476,-1.30839092486394,-0.652031632151783,0.898530129585982,-0.0194412225033342,-5.35956519532943,-3.65711507446008,0,-0.637589441596231,2.40322873816172,2.05380981721093,3.90625
0.5105748,500,-47.6,-38.1420397602681,-5.43118596106889,-3.05996034788456,-1.32436500086298,-0.713230673161576,0.976623202162382,-0.0216743678415056,-5.35956519532943,-3.65711507446008,0,-0.637522504909753,2.61220515017578,2.05380981721093,3.90625
0.5293702,500,-47.6,-38.1418955190702,-5.43118596106889,-3.05997069358062,-1.3323520388625,-0.743830379413425,1.01566883775397,-0.0228220521565433,-5.35956519532943,-3.65711507446008,0,-0.63750626394118,2.71669335618281,2.05380981721093,3.90625
0.5462047,500,-47.6,-38.14174784997,-1.31991740465094,-3.05998128514288,-1.25928208852236,-0.805029962867031,1.09375824857655,-0.0251797706884132,-3.33103845903504,-3.65711507446008,-2.02852673629439,-0.637489637004844,2.82807368413623,2.05380981721093,3.90625
0.5645956,500,-47.6,-38.1416894980732,-3.18243124316002,-3.05998547043111,-1.26462509352567,-0.866229654753349,1.17184510190856,-0.0276207243870519,-4.25001494191063,-3.65711507446008,-1.1095502534188,-0.637483066820074,2.91049534246668,2.05380981721093,3.90625
0.579864,500,-47.6,-38.1416753400476,-3.63372659029555,-3.05998648591512,-1.28046327372076,-0.89682951892854,1.21088754097922,-0.0288724389919947,-4.47268701138675,-3.65711507446008,-0.886878183942682,-0.637481472684332,2.95008680689671,2.05380981721093,3.90625
0.5950434,500,-47.6,-38.1416608455555,-4.09574700318881,-3.05998752553218,-1.32425742277728,-0.958029264058546,1.28897038738447,-0.0314383724936086,-4.7006508983006,-3.65711507446008,-0.658914297028829,-0.637479840663841,3.0289949882162,2.05380981721093,3.90625
0.6164284,500,-47.6,-38.1416551180126,-4.27831578308336,-3.05998793634004,-1.37573782752167,-1.01922901983179,1.36705044985093,-0.0340876672052058,-4.79073152576304,-3.65711507446008,-0.568833669566387,-0.63747919576595,3.10804539676119,2.05380981721093,3.90625
