time,RTT,deltam,deltas,omegam,omegas,thetam,thetas,pxs,pys,um,us,vm,vs,energy,b
0,800,0,0,0,0,0,0,0.0555555543137921,0,0,0,0,0,0,2.05380981721093
0.02,800,0,0,0,0,0,0,0.166666662941376,0,0,0,0,0,0,2.05380981721093
0.3533334,800,0,0,0,0,0,0,1.99999995529652,0,0,0,0,0,0,2.05380981721093
0.376473,800,0,0,0,0,0,0,2.1111110639241,0,0,0,0,0,0,2.05380981721093
0.3843069,800,0,0,0,0,0,0,2.16666661823789,0,0,0,0,0,0,2.05380981721093
0.3916898,800,0,0,0,0,0,0,2.22222217255169,0,0,0,0,0,0,2.05380981721093
0.3949241,800,0,0,0,0,0,0,2.22222217255169,0,0,0,0,0,0,2.05380981721093
0.3979657,800,0,0,0,0,0,0,2.22222217255169,0,0,0,0,0,0,2.05380981721093
0.4355752,800,0,0,0,0,0,0,2.44444438980686,0,0,0,0,0,0,2.05380981721093
0.4494767,800,0,0,0,0,0,0,2.49999994412065,0,0,0,0,0,0,2.05380981721093
0.4886432,800,0,0,0,0,0,0,2.72222216137582,0,0,0,0,0,0,2.05380981721093
0.4932529,800,0,0,0,0,0,0,2.77777771568961,0,0,0,0,0,0,2.05380981721093
0.5049179,800,0,0,0,0,0,0,2.8333332700034,0,0,0,0,0,0,2.05380981721093
0.5082368,800,0,0,0,0,0,0,2.8333332700034,0,0,0,0,0,0,2.05380981721093
0.521993,800,0,0,0,0,0,0,2.94444437863099,0,0,0,0,0,0,2.05380981721093
0.5394614,800,0,0,0,0,0,0,2.99999993294478,0,0,0,0,0,0,2.05380981721093
0.5556636,800,0,0,0,0,0,0,3.11111104157236,0,0,0,0,0,0,2.05380981721093
0.5846615,800,0,0,0,0,0,0,3.27777770451374,0,0,0,0,0,0,2.05380981721093
0.6065018,800,0,0,0,0,0,0,3.38888881314132,0,0,0,0,0,0,2.05380981721093
0.6384885,800,0,0,0,0,0,0,3.5555554760827,0,0,0,0,0,0,2.05380981721093
0.6430941,800,0,0,0,0,0,0,3.61111103039649,0,0,0,0,0,0,2.05380981721093
0.6542481,800,0,0,0,0,0,0,3.66666658471028,0,0,0,0,0,0,2.05380981721093
