time,RTT,deltam,deltas,omegam,omegas,thetam,thetas,pxs,pys,um,us,vm,vs,energy,b,velocity,thetaError
0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.02,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.3533334,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.4151241,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.4529153,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.4612309,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.4760054,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.4997197,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5293151,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5470061,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5794892,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6045818,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6216127,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6397697,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6581469,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6765081,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6940851,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.712113,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.7294301,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.744936,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.7593002,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.7790093,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.7948579,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.8072997,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.8202825,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.8716804,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.8862137,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.898438,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.907329,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.9163851,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.9266567,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.9372101,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.9499471,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.963648,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
