time,RTT,deltam,deltas,omegam,omegas,thetam,thetas,pxs,pys,um,us,vm,vs,energy,b,velocity,thetaError
0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3533334,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4042667,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4303513,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4368095,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4432865,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4502122,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4564791,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4664316,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4776552,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4861954,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4950889,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5040411,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5133193,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5216438,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5295283,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.538565,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5475667,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5556231,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.564531,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5732498,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5823923,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5909159,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5974588,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6045567,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6107557,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6176057,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6238511,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.630322,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6372281,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6428086,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6496856,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6559477,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.662255,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6688386,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6754588,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6822162,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6886944,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.695047,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7011881,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7074407,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7138743,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7201315,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7264267,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7327322,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.739193,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7465013,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.757435,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7637073,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7696728,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7755336,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7821357,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7885891,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7945542,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8020744,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8081053,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8147317,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8209639,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8268862,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8331516,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8392882,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8453521,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8514928,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8575562,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8643777,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8704568,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8764132,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8827428,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8887097,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8945763,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9008387,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9068586,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9133109,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9191322,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9246445,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9308788,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9366226,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
