time,RTT,deltam,deltas,omegam,omegas,thetam,thetas,pxs,pys,um,us,vm,vs,energy,b,velocity,thetaError
0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.02,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.3533334,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.4112139,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.4425286,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.4483476,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.4550398,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.4610097,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.4678918,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.4767062,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.4856327,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.4945026,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5020536,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5147313,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5213484,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5280762,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5358489,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5456579,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5541728,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5626677,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5713195,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5776991,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5837733,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5904472,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.5968909,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6027771,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6102824,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6165088,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6229742,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6291274,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6355228,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6424974,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6489882,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6553982,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6619862,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6686683,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6749243,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6813694,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6879261,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6937973,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.6999983,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.7062392,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.7123529,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.719348,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.7253689,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
0.7313393,600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0,0
