time,RTT,deltam,deltas,omegam,omegas,thetam,thetas,pxs,pys,um,us,vm,vs,energy,b
0,500,0,0,0,0,0,0,0.00277777771568961,0,0,0,0,0,0,2.05380981721093
0.02,500,-40.6,0,-4.63248214326465,0,-0.092649640794412,0,0.00833333314706882,0,-4.5713938430751,0,0,0,0,2.05380981721093
0.3533334,500,-40.6,-62.6607567572182,-4.63248214326465,-0.293515241578358,-1.20444533032736,-0.0148949905223425,0.42687467618149,-0.000419537855960252,-4.5713938430751,-3.65711507446008,0,-3.39822969505651,0.940393854063282,2.05380981721093
0.3998034,500,-46.7,-61.5861515794921,-5.32849547020835,-0.414762168170222,-1.23228586278282,-0.0296837533095283,0.583124112755212,-0.000836109242548055,-5.25822887861102,-3.65711507446008,0,-3.27723354990396,1.35834667809141,2.05380981721093
0.4295945,500,-47.1,-60.8112195614737,-5.37413568836859,-0.502197188445462,-1.25453546863862,-0.0438818492199092,0.700310924764319,-0.00123639440761755,-5.30326724159698,-3.65711507446008,0,-3.18997937611157,1.6718112961125,2.05380981721093
0.4369541,500,-47.6,-60.5586434010263,-5.43118596106889,-0.530695174328448,-1.26252250663814,-0.0491888008445741,0.739373136893273,-0.00138613294806755,-5.35956519532943,-3.65711507446008,0,-3.16154033412199,1.77629950211953,2.05380981721093
0.4462487,500,-47.6,-60.3088813531506,-5.43118596106889,-0.558875645921088,-1.27050954463766,-0.0547775571788665,0.778435317407129,-0.00154390348042485,-5.35956519532943,-3.65711507446008,0,-3.13341814969114,1.88078770812656,2.05380981721093
0.4655418,500,-47.6,-59.8176745291344,-5.43118596106889,-0.614298157339601,-1.28648362063669,-0.0667879598923411,0.856559578206251,-0.00188326232341506,-5.35956519532943,-3.65711507446008,0,-3.07811027158808,2.08976412014063,2.05380981721093
0.4849288,500,-47.6,-59.3373524274858,-5.43118596106889,-0.668492553389566,-1.30245769663573,-0.0798883566796127,0.934683696704238,-0.00225393840424601,-5.35956519532943,-3.65711507446008,0,-3.02402796867751,2.29874053215469,2.05380981721093
0.505592,500,-47.6,-58.867673852083,-5.43118596106889,-0.721486048055334,-1.31843177263477,-0.094054594205883,1.01280766289234,-0.00265543650248032,-5.35956519532943,-3.65711507446008,0,-2.97114408326321,2.50771694416875,2.05380981721093
0.5261675,500,-47.6,-58.4084029515034,-5.43118596106889,-0.773305252282681,-1.3344058486338,-0.109263054353559,1.09093146714841,-0.00308729749441721,-5.35956519532943,-3.65711507446008,0,-2.91943205944023,2.71669335618281,2.05380981721093
0.5448717,500,-47.6,-57.95930910059,0.443841924701028,-0.823976187341622,-1.29162964708831,-0.125490642362298,1.16905510017926,-0.00354909717071828,-2.46078809545958,-3.65711507446008,-2.89877709986986,-2.86886592975972,2.92323392318786,2.05380981721093
0.5642465,500,-47.6,-57.5201667846415,0.336558536577359,-0.873524297893123,-1.19374589386052,-0.142714775231859,1.24717855296706,-0.00404044508601517,-2.51372241930212,-3.65711507446008,-2.84584277602731,-2.81942030218926,3.12381960624946,2.05380981721093
0.5813286,500,-47.6,-57.0907554861693,0.231653862308524,-0.921974464766264,-1.09894981678051,-0.16091337038194,1.32530181671949,-0.00456098343970653,-2.56548307020497,-3.65711507446008,-2.79408212512446,-2.7710703473621,3.31987019405325,2.05380981721093
0.5971065,500,-47.6,-56.8796313958955,0.231653862308524,-0.945795443490163,-1.05229792455816,-0.170371324605439,1.36436337501002,-0.00483209587601011,-2.56548307020497,-3.65711507446008,-2.79408212512446,-2.74729863883002,3.4173401236266,2.05380981721093
0.6126707,500,-47.6,-56.4644138128448,0.0786393294937451,-0.992644143696807,-0.962502835356234,-0.18999127577839,1.44248633910378,-0.00539581774946622,-2.64098143928422,-3.65711507446008,-2.71858375604521,-2.70054683827104,3.60692592868458,2.05380981721093
0.6275705,500,-47.6,-66.0202681958124,0.0287667957844793,-1.02073454305784,-0.911865366243925,-0.200198620980817,1.48115711738066,-0.00568694765481135,-2.66558887288961,-4.20658310288881,-2.69397632243982,-3.22702890569503,3.73392929234486,2.05380981721093
0.6421958,500,-47.6,-65.5306476666953,-0.0693174772159004,-1.07597438236704,-0.812985696570541,-0.221443465460712,1.55849847762978,-0.00629466468863604,-2.71398429329596,-4.20658310288881,-2.64558090203347,-3.17189963790563,3.98494669356159,2.05380981721093
0.6570113,500,-47.6,-65.2899453180588,-0.11754152949644,-1.10313083980562,-0.764725737690906,-0.232474773612199,1.59716905664737,-0.00661115735054853,-2.73777835540626,-4.20658310288881,-2.62178683992317,-3.14479753853197,4.10900065340008,2.05380981721093
0.6720765,500,-47.6,-65.4539188854378,-0.212383735361549,-1.15714256413662,-0.669609111187945,-0.255349091321826,1.67419751322991,-0.00726691417176805,-2.78457411873001,-4.24261379327758,-2.57499107659942,-3.1272296007625,4.35905249590971,2.05380981721093
0.685306,500,-47.6,-65.2185711393938,-0.259013794943304,-1.18369418614133,-0.623191674399035,-0.267186032918663,1.71271163259787,-0.00760737288488518,-2.80758169444018,-4.24261379327758,-2.55198350088926,-3.10073040772686,4.48270947505267,2.05380981721093
0.6973774,500,-47.6,-65.7858674138202,-0.305124319202888,-1.21036738130144,-0.576953030898344,-0.27928970646114,1.75122567631621,-0.0079562844593259,-2.83033292803184,-4.28765215626354,-2.52923226729759,-3.11956728356139,4.60847962331376,2.05380981721093
0.7104709,500,-47.6,-65.32095526622,-0.39580985116389,-1.26281815602085,-0.486690331374786,-0.304285296620112,1.82825353081012,-0.00867931500089585,-2.87507776132442,-4.28765215626354,-2.48448743400501,-3.0672200784109,4.85742566745603,2.05380981721093
0.7283784,500,-47.6,-65.092409117002,-0.440396243055268,-1.28860243085106,-0.442649856587563,-0.317171320640597,1.86676733860071,-0.00905336351967622,-2.89707697805897,-4.28765215626354,-2.46248821727046,-3.04148671734209,4.98063597831723,2.05380981721093
0.7369577,500,-47.6,-64.8664305755351,-0.484485869433509,-1.31409703156452,-0.399325838212972,-0.330312290662519,1.90528106476867,-0.00943572393151008,-2.91883108744739,-4.28765215626354,-2.44073410788204,-3.01604245839803,5.10302682592935,2.05380981721093
0.7481481,500,-47.6,-64.6429907959623,-0.528084265080971,-1.33930521251274,-0.356710293751818,-0.343705342488288,1.94379470782668,-0.00982636599935127,-2.94034282038742,-4.28765215626354,-2.41922237494201,-2.99088405365326,5.2246145307179,2.05380981721093
0.7610233,500,-47.6,-64.203613755777,-0.613829195667275,-1.38887515012483,-0.27357314027276,-0.371236395289031,2.02082173865966,-0.010632383781675,-2.98264992871886,-4.28765215626354,-2.37691526661057,-2.94141199709436,5.46544409502652,2.05380981721093
0.7730305,500,-47.6,-63.9876204092759,-0.655986494578684,-1.41324323432461,-0.233036006994487,-0.385368827316393,2.05933512345202,-0.0110477085471554,-3.00345061512458,-4.28765215626354,-2.35611458020485,-2.91709203023869,5.58471691873313,2.05380981721093
0.7856019,500,-47.6,-63.7740536457323,-0.697674092055692,-1.43733755463869,-0.193176297160073,-0.39974220254151,2.09784841916662,-0.0114712130039387,-3.02401954777725,-4.28765215626354,-2.33554564755218,-2.89304528669315,5.70324854217654,2.05380981721093
0.7962855,500,-47.6,-63.5628862036356,-0.738897221342439,-1.46116118667468,-0.153986463161597,-0.414353814081662,2.13636162430039,-0.0119028762399558,-3.04435930879368,-4.28765215626354,-2.31520588653575,-2.86926869692323,5.82105365168658,2.05380981721093
0.8075554,500,-47.6,-63.3540911277458,-0.738897221342439,-1.48471717148719,-0.115051403132636,-0.429200985464673,2.17487473734336,-0.0123426791097098,-3.04435930879368,-4.28765215626354,-2.31520588653575,-2.84575922587922,5.93885876119662,2.05380981721093
0.8183917,500,-47.6,-22.3339194181241,-0.819970717436744,-1.48658804322981,-0.127150100171911,-0.444066865564693,2.21338782666867,-0.0127845540304539,-3.08436150086051,-1.98992310389328,-2.27520369446892,-0.524784820238446,5.90131832933162,2.05380981721093
0.8289214,500,-47.6,-22.6915120105082,-0.859831261789278,-1.48863417930697,-0.155842649663285,-0.458953207025027,2.25190089084698,-0.0132286153127124,-3.10402895357802,-2.0109779354417,-2.25553624175141,-0.543993451132246,5.86450419146208,2.05380981721093
