time,RTT,deltam,deltas,omegam,omegas,thetam,thetas,pxs,pys,um,us,vm,vs,energy,b,velocity,obstaclex,obstacley
0,500,0,0,0,0,0,0,0,0,0,0,0,0,energy,0.513452454302732,3.33333333333333,0,0
0.002,500,0,0,0,0,0,0,0.00666666698331634,0,0,0,0,0,energy,0.513452454302732,3.33333333333333,0,0
0.004,500,0,0,0,0,0,0,0.0133333339666327,0,0,0,0,0,energy,0.513452454302732,3.33333333333333,0,0
0.006,500,0,0,0,0,0,0,0.020000000949949,0,0,0,0,0,energy,0.513452454302732,3.33333333333333,0,0
0.008,500,0,0,0,0,0,0,0.0266666679332654,0,0,0,0,0,energy,0.513452454302732,3.33333333333333,0,0
0.01,500,0,0,0,0,0,0,0.0333333349165817,0,0,0,0,0,energy,0.513452454302732,3.33333333333333,0,0
0.012,500,0,0,0,0,0,0,0.0400000018998981,0,0,0,0,0,energy,0.513452454302732,3.33333333333333,0,0
0.014,500,0,0,0,0,0,0,0.0466666688832144,0,0,0,0,0,energy,0.513452454302732,3.33333333333333,0,0
0.016,500,0,0,0,0,0,0,0.0533333358665307,0,0,0,0,0,energy,0.513452454302732,3.33333333333333,0,0
0.018,500,0,0,0,0,0,0,0.0600000028498471,0,0,0,0,0,energy,0.513452454302732,3.33333333333333,0,0
0.02,500,0,0,0,0,0,0,0.0666666698331634,0,0,0,0,0,energy,0.513452454302732,3.33333333333333,0,0
0.022,500,0,0,0,0,0,0,0.0733333368164798,0,0,0,0,0,energy,0.513452454302732,3.33333333333333,0,0
0.024,500,0,0,0,0,0,0,0.0800000037997961,0,0,0,0,0,energy,0.513452454302732,3.33333333333333,0,0
0.026,500,0,0,0,0,0,0,0.0866666707831125,0,0,0,0,0,energy,0.513452454302732,3.33333333333333,0,0
0.028,500,0,0,0,0,0,0,0.0933333377664288,0,0,0,0,0,energy,0.513452454302732,3.33333333333333,0,0
0.03,500,0,0,0,0,0,0,0.100000004749745,0,0,0,0,0,energy,0.513452454302732,3.33333333333333,0,0
0.032,500,0,0,0,0,0,0,0.106666671733061,0,0,0,0,0,energy,0.513452454302732,3.33333333333333,0,0
0.034,500,0,0,0,0,0,0,0.113333338716378,0,0,0,0,0,energy,0.513452454302732,3.33333333333333,0,0
0.036,500,0,0,0,0,0,0,0.120000005699694,0,0,0,0,0,energy,0.513452454302732,3.33333333333333,0,0
0.038,500,0,0,0,0,0,0,0.126666672683011,0,0,0,0,0,energy,0.513452454302732,3.33333333333333,0,0
0.04,500,0,0,0,0,0,0,0.133333339666327,0,0,0,0,0,energy,0.513452454302732,3.33333333333333,0,0
0.042,500,0,0,0,0,0,0,0.140000006649643,0,0,0,0,0,energy,0.513452454302732,3.33333333333333,0,0
0.044,500,0,0,0,0,0,0,0.14666667363296,0,0,0,0,0,energy,0.513452454302732,3.33333333333333,0,0
0.046,500,0,0,0,0,0,0,0.153333340616276,0,0,0,0,0,energy,0.513452454302732,3.33333333333333,0,0
0.048,500,0,0,0,0,0,0,0.160000007599592,0,0,0,0,0,energy,0.513452454302732,3.33333333333333,0,0
0.05,500,0,0,0,0,0,0,0.166666674582909,0,0,0,0,0,energy,0.513452454302732,3.33333333333333,0,0
0.052,500,0,0,0,0,0,0,0.173333341566225,0,0,0,0,0,energy,0.513452454302732,3.33333333333333,0,0
0.054,500,0,0,0,0,0,0,0.180000008549541,0,0,0,0,0,energy,0.513452454302732,3.33333333333333,0,0
0.056,500,0,0,0,0,0,0,0.186666675532858,0,0,0,0,0,energy,0.513452454302732,3.33333333333333,0,0
0.058,500,0,0,0,0,0,0,0.193333342516174,0,0,0,0,0,energy,0.513452454302732,3.33333333333333,0,0
0.06,500,0,0,0,0,0,0,0.20000000949949,0,0,0,0,0,energy,0.513452454302732,3.33333333333333,0,0
0.062,500,0,0,0,0,0,0,0.206666676482807,0,0,0,0,0,energy,0.513452454302732,3.33333333333333,0,0
0.064,500,0,0,0,0,0,0,0.213333343466123,0,0,0,0,0,energy,0.513452454302732,3.33333333333333,0,0
0.066,500,0,0,0,0,0,0,0.220000010449439,0,0,0,0,0,energy,0.513452454302732,3.33333333333333,0,0
0.068,500,0,0,0,0,0,0,0.226666677432756,0,0,0,0,0,energy,0.513452454302732,3.33333333333333,0,0
0.07,500,0,0,0,0,0,0,0.233333344416072,0,0,0,0,0,energy,0.513452454302732,3.33333333333333,0,0
0.072,500,0,0,0,0,0,0,0.240000011399388,0,0,0,0,0,energy,0.513452454302732,3.33333333333333,0,0
0.074,500,0,0,0,0,0,0,0.246666678382705,0,0,0,0,0,energy,0.513452454302732,3.33333333333333,0,0
0.07600001,500,0,0,0,0,0,0,0.253333345366021,0,0,0,0,0,energy,0.513452454302732,3.33333333333333,0,0
0.078,500,0,0,0,0,0,0,0.260000012349337,0,0,0,0,0,energy,0.513452454302732,3.33333333333333,0,0
0.08000001,500,0,0,0,0,0,0,0.266666679332654,0,0,0,0,0,energy,0.513452454302732,3.33333333333333,0,0
0.082,500,0,0,0,0,0,0,0.27333334631597,0,0,0,0,0,energy,0.513452454302732,3.33333333333333,0,0
0.08400001,500,0,0,0,0,0,0,0.280000013299286,0,0,0,0,0,energy,0.513452454302732,3.33333333333333,0,0
0.086,500,0,0,0,0,0,0,0.286666680282603,0,0,0,0,0,energy,0.513452454302732,3.33333333333333,0,0
0.08800001,500,0,0,0,0,0,0,0.293333347265919,0,0,0,0,0,energy,0.513452454302732,3.33333333333333,0,0
0.09,500,0,0,0,0,0,0,0.300000014249235,0,0,0,0,0,energy,0.513452454302732,3.33333333333333,0,0
0.09200001,500,0,0,0,0,0,0,0.306666681232552,0,0,0,0,0,energy,0.513452454302732,3.33333333333333,0,0
0.094,500,0,0,0,0,0,0,0.313333348215868,0,0,0,0,0,energy,0.513452454302732,3.33333333333333,0,0
0.096,500,0,0,0,0,0,0,0.320000015199184,0,0,0,0,0,energy,0.513452454302732,3.33333333333333,0,0
0.098,500,0,0,0,0,0,0,0.326666682182501,0,0,0,0,0,energy,0.513452454302732,3.33333333333333,0,0
0.1,500,0,0,0,0,0,0,0.333333349165817,0,0,0,0,0,energy,0.513452454302732,3.33333333333333,0,0
0.102,500,0,0,0,0,0,0,0.340000016149134,0,0,0,0,0,energy,0.513452454302732,3.33333333333333,0,0
0.104,500,0,0,0,0,0,0,0.34666668313245,0,0,0,0,0,energy,0.513452454302732,3.33333333333333,0,0
0.106,500,0,0,0,0,0,0,0.353333350115766,0,0,0,0,0,energy,0.513452454302732,3.33333333333333,0,0
0.108,500,0,0,0,0,0,0,0.360000017099083,0,0,0,0,0,energy,0.513452454302732,3.33333333333333,0,0
0.11,500,0,0,0,0,0,0,0.366666684082399,0,0,0,0,0,energy,0.513452454302732,3.33333333333333,0,0
0.112,500,0,0,0,0,0,0,0.373333351065715,0,0,0,0,0,energy,0.513452454302732,3.33333333333333,0,0
0.114,500,0,0,0,0,0,0,0.380000018049032,0,0,0,0,0,energy,0.513452454302732,3.33333333333333,0,0
0.116,500,0,0,0,0,0,0,0.386666685032348,0,0,0,0,0,energy,0.513452454302732,3.33333333333333,0,0
