time,RTT,deltam,deltas,omegam,omegas,thetam,thetas,pxs,pys,um,us,vm,vs,energy,b,velocity
0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05380981721093,0
0.02,2000,-40.6,0,-4.63248214326465,0,0,0,0,0,-4.5713938430751,0,0,0,0,2.05380981721093,0
0.3533334,2000,-40.6,0,-4.63248214326465,0,-1.5287190731078,0,0,0,-4.5713938430751,0,0,0,0,2.05380981721093,0
0.4283952,2000,-46.7,0,-5.32849547020835,0,-1.88779348145757,0,0,0,-5.25822887861102,0,0,0,0,2.05380981721093,0
0.4580388,2000,-47.6,0,-5.43118596106889,0,-2.04867524687644,0,0,0,-5.35956519532943,0,0,0,0,2.05380981721093,0
0.4653008,2000,-47.6,0,-5.43118596106889,0,-2.10298710527316,0,0,0,-5.35956519532943,0,0,0,0,2.05380981721093,0
0.4759007,2000,-47.6,0,-5.43118596106889,0,-2.15729896366988,0,0,0,-5.35956519532943,0,0,0,0,2.05380981721093,0
0.4954143,2000,-47.6,0,-5.43118596106889,0,-2.26592268046333,0,0,0,-5.35956519532943,0,0,0,0,2.05380981721093,0
0.516022,2000,-47.6,0,-5.43118596106889,0,-2.37454639725678,0,0,0,-5.35956519532943,0,0,0,0,2.05380981721093,0
0.5351095,2000,-47.6,0,-5.43118596106889,0,-2.48317011405023,0,0,0,-5.35956519532943,0,0,0,0,2.05380981721093,0
0.5572305,2000,-47.6,0,-5.43118596106889,0,-2.59179383084368,0,0,0,-5.35956519532943,0,0,0,0,2.05380981721093,0
0.593522,2000,-47.6,0,-5.43118596106889,0,-2.80904126443058,0,0,0,-5.35956519532943,0,0,0,0,2.05380981721093,0
0.6039869,2000,-47.6,0,-5.43118596106889,0,-2.8633531228273,0,0,0,-5.35956519532943,0,0,0,0,2.05380981721093,0
0.6157333,2000,-47.6,0,-5.43118596106889,0,-2.91766498122402,0,0,0,-5.35956519532943,0,0,0,0,2.05380981721093,0
0.6356468,2000,-47.6,0,-5.43118596106889,0,-3.02628869801747,0,0,0,-5.35956519532943,0,0,0,0,2.05380981721093,0
0.6515856,2000,-47.6,0,-5.43118596106889,0,-3.13491241481092,0,0,0,-5.35956519532943,0,0,0,0,2.05380981721093,0
0.6673542,2000,-47.6,0,-5.43118596106889,0,-3.18922427320764,0,0,0,-5.35956519532943,0,0,0,0,2.05380981721093,0
0.682023,2000,-47.6,0,-5.43118596106889,0,-3.29784799000109,0,0,0,-5.35956519532943,0,0,0,0,2.05380981721093,0
0.6969987,2000,-47.6,0,-5.43118596106889,0,-3.35215984839782,0,0,0,-5.35956519532943,0,0,0,0,2.05380981721093,0
0.7123721,2000,-47.6,0,-5.43118596106889,0,-3.46078356519127,0,0,0,-5.35956519532943,0,0,0,0,2.05380981721093,0
0.7272344,2000,-47.6,0,-5.43118596106889,0,-3.51509542358799,0,0,0,-5.35956519532943,0,0,0,0,2.05380981721093,0
