time[s],gpsLat[deg],gpsLon[deg],gpsDir[deg],velocity[km/h],yawRate[deg/s],deltav[deg],deltas[deg],vs[-],RTT[ms],accel[0-1],brake[0-1],steering[deg],omegam[deg/s],um[-],thetam[deg],b[-],hmd rot x[deg],hmd rot y[deg],hmd rot z[deg]
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01170672,0,0,0
0.02,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0.01170672,0,0,0
0.3533334,0,0,0,0,0.02,-5.4,-4.6,-1.2112,85,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.4005063,0,0,0,0,0,-5.4,-4.8,-1.2112,80,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.4110489,0,0,0,0,0,-5.4,-4.8,-1.2112,80,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.415616,0,0,0,0,0.01,-5.4,-5.1,-1.2112,80,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.4203582,0,0,0,0,0.01,-5.4,-5.1,-1.2112,80,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.426546,0,0,0,0,0.01,-5.4,-5.1,-1.2112,80,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.4311101,0,0,0,0,0.01,-5.4,-5.1,-1.2112,80,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.4362584,0,0,0,0,0.01,-5.4,-5.1,-1.2112,80,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.4424464,0,0,0,0,0.01,-5.4,-5.1,-1.2112,80,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.4472961,0,0,0,0,0.01,-5.4,-5.1,-1.2112,80,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.4518465,0,0,0,0,0.01,-5.4,-5.1,-1.2112,80,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.4561825,0,0,0,0,0.01,-5.4,-5.1,-1.2112,80,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.4609258,0,0,0,0,0.01,-5.4,-5.1,-1.2112,80,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.4651543,0,0,0,0,0.01,-5.4,-5.1,-1.2112,80,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.4703837,0,0,0,0,0.01,-5.4,-5.1,-1.2112,80,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.4758093,0,0,0,0,0.01,-5.4,-5.1,-1.2112,80,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.4799598,0,0,0,0,0.01,-5.4,-5.1,-1.2112,80,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.4846371,0,0,0,0,0.01,-5.4,-5.1,-1.2112,80,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.4892105,0,0,0,0,0.01,-5.4,-5.1,-1.2112,80,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.4940964,0,0,0,0,0.01,-5.4,-5.1,-1.2112,80,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.4988205,0,0,0,0,0.01,-5.4,-5.1,-1.2112,80,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.5056676,0,0,0,0,0,-5.4,-5.1,-1.2112,80,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.5104343,0,0,0,0,0,-5.4,-5.1,-1.2112,80,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.5155165,0,0,0,0,0,-5.4,-5.1,-1.2112,80,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.5201895,0,0,0,0,0,-5.4,-5.1,-1.2112,80,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.5335642,0,0,0,0,0,-5.4,-5.1,-1.2112,80,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.5456128,0,0,0,0,0,-5.4,-5.1,-1.2112,80,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.5511193,0,0,0,0,0,-5.4,-5,-1.2112,80,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.5569617,0,0,0,0,0,-5.4,-5,-1.2112,80,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.5630788,0,0,0,0,0,-5.4,-5,-1.2112,56,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.5787224,0,0,0,0,0,-5.4,-5,-1.2112,56,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.5840889,0,0,0,0,0,-5.4,-5,-1.2112,56,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.5924633,0,0,0,0,0,-5.4,-5,-1.2112,56,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.5985184,0,0,0,0,-0.01,-5.4,-4.9,-1.2112,56,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.6039205,0,0,0,0,-0.01,-5.4,-4.9,-1.2112,56,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.6102713,0,0,0,0,-0.01,-5.4,-4.9,-1.2112,56,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.6159551,0,0,0,0,-0.01,-5.4,-4.9,-1.2112,56,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.6219456,0,0,0,0,-0.01,-5.4,-4.9,-1.2112,56,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.6280208,0,0,0,0,-0.01,-5.4,-4.9,-1.2112,56,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.6334751,0,0,0,0,-0.01,-5.4,-4.9,-1.2112,56,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.6397315,0,0,0,0,-0.01,-5.4,-4.9,-1.2112,56,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.645672,0,0,0,0,-0.01,-5.4,-4.9,-1.2112,56,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.652576,0,0,0,0,-0.01,-5.4,-4.9,-1.2112,56,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.6589991,0,0,0,0,-0.01,-5.4,-4.9,-1.2112,56,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.6648943,0,0,0,0,-0.01,-5.4,-4.9,-1.2112,79,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.6706997,0,0,0,0,-0.01,-5.4,-4.9,-1.2112,79,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.6771958,0,0,0,0,-0.01,-5.4,-4.9,-1.2112,79,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.6829076,0,0,0,0,-0.01,-5.4,-4.9,-1.2112,79,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.6883929,0,0,0,0,-0.01,-5.4,-4.8,-1.2112,79,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.694989,0,0,0,0,-0.01,-5.4,-4.8,-1.2112,79,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.7004306,0,0,0,0,-0.01,-5.4,-4.8,-1.2112,79,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.7068183,0,0,0,0,-0.01,-5.4,-4.8,-1.2112,79,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.7123051,0,0,0,0,-0.01,-5.4,-4.8,-1.2112,79,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.717737,0,0,0,0,-0.01,-5.4,-4.8,-1.2112,79,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.7238888,0,0,0,0,-0.01,-5.4,-4.8,-1.2112,79,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.729912,0,0,0,0,-0.01,-5.4,-4.8,-1.2112,79,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.7356082,0,0,0,0,-0.01,-5.4,-4.8,-1.2112,79,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.7413933,0,0,0,0,-0.01,-5.4,-4.8,-1.2112,79,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.7474751,0,0,0,0,0,-5.4,-4.8,-1.2112,79,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.7530414,0,0,0,0,0,-5.4,-4.8,-1.2112,79,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.7593352,0,0,0,0,0,-5.4,-4.8,-1.2112,55,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.7649785,0,0,0,0,0,-5.4,-4.8,-1.2112,55,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.7710711,0,0,0,0,0,-5.4,-4.8,-1.2112,55,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.7772943,0,0,0,0,0,-5.4,-4.8,-1.2112,55,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.7827867,0,0,0,0,0,-5.4,-4.8,-1.2112,55,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.7885125,0,0,0,0,0,-5.4,-4.8,-1.2112,55,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.7947015,0,0,0,0,0,-5.4,-4.8,-1.2112,55,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.8003901,0,0,0,0,0,-5.4,-4.8,-1.2112,55,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.80751,0,0,0,0,0,-5.4,-4.8,-1.2112,55,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.813747,0,0,0,0,0,-5.4,-4.8,-1.2112,55,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.8203024,0,0,0,0,0,-5.4,-5.1,-1.2112,55,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.8266695,0,0,0,0,0,-5.4,-5.1,-1.2112,55,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.8332186,0,0,0,0,0,-5.4,-5.1,-1.2112,55,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.8402861,0,0,0,0,0,-5.4,-5.1,-1.2112,55,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.8461424,0,0,0,0,0,-5.4,-5.1,-1.2112,55,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.8519725,0,0,0,0,0,-5.4,-5.1,-1.2112,55,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.8582478,0,0,0,0,0,-5.4,-5.1,-1.2112,55,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.8640819,0,0,0,0,0,-5.4,-5.1,-1.2112,76,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.8703215,0,0,0,0,0,-5.4,-5.1,-1.2112,76,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.8768982,0,0,0,0,0,-5.4,-5.1,-1.2112,76,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.8823037,0,0,0,0,0,-5.4,-5.1,-1.2112,76,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.8891023,0,0,0,0,0,-5.4,-5.1,-1.2112,76,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.8954179,0,0,0,0,0,-5.4,-5,-1.2112,76,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.9009807,0,0,0,0,0,-5.4,-5,-1.2112,76,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.9081584,0,0,0,0,0,-5.4,-5,-1.2112,76,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.9135543,0,0,0,0,0,-5.4,-5,-1.2112,76,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.9190524,0,0,0,0,0,-5.4,-5,-1.2112,76,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.9254329,0,0,0,0,0,-5.4,-5,-1.2112,76,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.9316182,0,0,0,0,0,-5.4,-5,-1.2112,76,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.9374292,0,0,0,0,0,-5.4,-5,-1.2112,76,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.9439613,0,0,0,0,0,-5.4,-5,-1.2112,76,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.9497299,0,0,0,0,0,-5.4,-5,-1.2112,76,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.9561461,0,0,0,0,0,-5.4,-5,-1.2112,52,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.9624298,0,0,0,0,0,-5.4,-5,-1.2112,52,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.9682631,0,0,0,0,0,-5.4,-5,-1.2112,52,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.9747666,0,0,0,0,0,-5.4,-5,-1.2112,52,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.9805104,0,0,0,0,0,-5.4,-5,-1.2112,52,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.9862401,0,0,0,0,0,-5.4,-5,-1.2112,52,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.9927118,0,0,0,0,0,-5.4,-5,-1.2112,52,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
0.9987833,0,0,0,0,0,-5.4,-5,-1.2112,52,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.004166,0,0,0,0,0,-5.4,-5,-1.2112,52,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.010925,0,0,0,0,0,-5.4,-5,-1.2112,52,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.016577,0,0,0,0,0,-5.4,-5,-1.2112,52,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.023355,0,0,0,0,0,-5.4,-5,-1.2112,52,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.029295,0,0,0,0,0,-5.4,-5,-1.2112,52,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.034989,0,0,0,0,0,-5.4,-5,-1.2112,52,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.041164,0,0,0,0,0,-5.4,-5,-1.2112,52,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.04754,0,0,0,0,0,-5.4,-5,-1.2112,52,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.053174,0,0,0,0,0,-5.4,-5,-1.2112,52,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.059527,0,0,0,0,0,-5.4,-5,-1.2112,52,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.06524,0,0,0,0,0,-5.4,-5,-1.2112,52,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.071089,0,0,0,0,0,-5.4,-5,-1.2112,52,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.077726,0,0,0,0,0,-5.4,-5,-1.2112,86,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.083504,0,0,0,0,-0.01,-5.4,-5,-1.2112,86,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.09048,0,0,0,0,-0.01,-5.4,-5,-1.2112,86,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.095771,0,0,0,0,-0.01,-5.4,-5,-1.2112,86,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.101539,0,0,0,0,-0.01,-5.4,-5,-1.2112,86,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.107668,0,0,0,0,-0.01,-5.4,-5,-1.2112,86,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.113993,0,0,0,0,-0.01,-5.4,-5,-1.2112,86,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.119664,0,0,0,0,-0.01,-5.4,-5,-1.2112,86,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.125829,0,0,0,0,-0.01,-5.4,-5,-1.2112,86,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.131585,0,0,0,0,-0.01,-5.4,-5,-1.2112,86,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.137494,0,0,0,0,-0.01,-5.4,-5,-1.2112,86,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.143713,0,0,0,0,-0.01,-5.4,-4.8,-1.2112,86,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.149472,0,0,0,0,-0.01,-5.4,-4.8,-1.2112,52,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.15501,0,0,0,0,-0.01,-5.4,-4.8,-1.2112,52,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.161296,0,0,0,0,-0.01,-5.4,-4.8,-1.2112,52,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.167492,0,0,0,0,-0.01,-5.4,-4.8,-1.2112,52,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.173862,0,0,0,0,-0.01,-5.4,-4.8,-1.2112,52,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.179657,0,0,0,0,-0.01,-5.4,-4.8,-1.2112,52,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.187218,0,0,0,0,-0.01,-5.4,-4.8,-1.2112,52,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.194012,0,0,0,0,-0.01,-5.4,-4.8,-1.2112,52,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.199566,0,0,0,0,-0.01,-5.4,-4.8,-1.2112,52,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.205197,0,0,0,0,-0.01,-5.4,-4.8,-1.2112,52,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.212397,0,0,0,0,-0.01,-5.4,-4.8,-1.2112,52,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.217918,0,0,0,0,-0.01,-5.4,-4.8,-1.2112,52,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.225028,0,0,0,0,-0.01,-5.4,-4.8,-1.2112,52,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.231429,0,0,0,0,-0.01,-5.4,-4.8,-1.2112,52,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.237526,0,0,0,0,-0.01,-5.4,-4.8,-1.2112,52,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.253578,0,0,0,0,-0.01,-5.4,-4.8,-1.2112,50,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.260519,0,0,0,0,-0.01,-5.4,-4.8,-1.2112,50,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.266521,0,0,0,0,-0.01,-5.4,-4.8,-1.2112,50,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.273219,0,0,0,0,-0.01,-5.4,-4.8,-1.2112,50,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.278661,0,0,0,0,-0.01,-5.4,-4.8,-1.2112,50,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.284379,0,0,0,0,-0.01,-5.4,-4.8,-1.2112,50,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.290719,0,0,0,0,-0.01,-5.4,-4.8,-1.2112,50,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.296424,0,0,0,0,-0.01,-5.4,-4.8,-1.2112,50,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.302404,0,0,0,0,-0.01,-5.4,-4.8,-1.2112,50,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.309322,0,0,0,0,-0.01,-5.4,-4.8,-1.2112,50,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.315628,0,0,0,0,-0.01,-5.4,-4.8,-1.2112,50,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.321389,0,0,0,0,-0.01,-5.4,-4.8,-1.2112,50,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.327653,0,0,0,0,-0.01,-5.4,-4.8,-1.2112,50,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.333491,0,0,0,0,-0.01,-5.4,-4.8,-1.2112,50,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.339894,0,0,0,0,-0.01,-5.4,-4.8,-1.2112,50,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.346243,0,0,0,0,-0.01,-5.4,-4.8,-1.2112,50,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.352905,0,0,0,0,-0.01,-5.4,-4.8,-1.2112,50,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.359468,0,0,0,0,-0.01,-5.4,-4.8,-1.2112,50,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.365535,0,0,0,0,0.02,-5.4,-4.8,-1.2112,50,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.371226,0,0,0,0,0.02,-5.4,-4.8,-1.2112,50,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.377699,0,0,0,0,0.02,-5.4,-4.8,-1.2112,86,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.383341,0,0,0,0,0.02,-5.4,-4.8,-1.2112,86,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.390468,0,0,0,0,0.02,-5.4,-4.8,-1.2112,86,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.396355,0,0,0,0,0.02,-5.4,-4.8,-1.2112,86,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.402389,0,0,0,0,0.02,-5.4,-4.8,-1.2112,86,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.409637,0,0,0,0,0.02,-5.4,-4.8,-1.2112,86,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.415226,0,0,0,0,0.02,-5.4,-4.8,-1.2112,86,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.421707,0,0,0,0,0.02,-5.4,-4.8,-1.2112,86,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.428551,0,0,0,0,0.02,-5.4,-4.8,-1.2112,86,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.435285,0,0,0,0,0.02,-5.4,-4.8,-1.2112,86,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.442254,0,0,0,0,0.02,-5.4,-4.8,-1.2112,86,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.448124,0,0,0,0,0.02,-5.4,-4.8,-1.2112,86,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.453925,0,0,0,0,0.02,-5.4,-4.8,-1.2112,86,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.460317,0,0,0,0,0.02,-5.4,-4.8,-1.2112,86,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.466258,0,0,0,0,0.02,-5.4,-4.8,-1.2112,86,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.471661,0,0,0,0,0,-5.4,-5.3,-1.2112,86,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.477906,0,0,0,0,0,-5.4,-5.3,-1.2112,86,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.483795,0,0,0,0,0,-5.4,-5.3,-1.2112,86,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.490306,0,0,0,0,0,-5.4,-5.3,-1.2112,86,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.495963,0,0,0,0,0,-5.4,-5.3,-1.2112,78,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.502296,0,0,0,0,0,-5.4,-5.3,-1.2112,78,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.508797,0,0,0,0,0,-5.4,-5.3,-1.2112,78,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.514537,0,0,0,0,0,-5.4,-5.3,-1.2112,78,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.520137,0,0,0,0,0,-5.4,-5.3,-1.2112,78,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.526533,0,0,0,0,0,-5.4,-5.3,-1.2112,78,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.532829,0,0,0,0,0,-5.4,-5.3,-1.2112,78,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.538228,0,0,0,0,0,-5.4,-5.3,-1.2112,78,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.545404,0,0,0,0,0,-5.4,-5.3,-1.2112,78,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.550938,0,0,0,0,0,-5.4,-5.3,-1.2112,78,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.557587,0,0,0,0,0,-5.4,-5.3,-1.2112,78,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.563265,0,0,0,0,0,-5.4,-5.3,-1.2112,78,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.57048,0,0,0,0,0,-5.4,-5.3,-1.2112,78,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
1.576795,0,0,0,0,0,-5.4,-5.3,-1.2112,78,0,0,-5.2,-0.13,-1.514,-0.0312,0.01170672,0,0,0
