time[s],gpsLat[deg],gpsLon[deg],gpsDir[deg],velocity[km/h],yawRate[deg/s],deltav[deg],deltas[deg],vs[-],RTT[ms],accel[0-1],brake[0-1],steering[deg],omegam[deg/s],um[-],thetam[deg],b[-],hmd rot x[deg],hmd rot y[deg],hmd rot z[deg]
30.40626,34.7748,135.3757,275.8,0,0,-3.9,25.3,5.62598,57,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,33.13113,9.875567,347.4054
30.41758,34.7748,135.3757,275.8,0,0,-3.9,25.3,5.62598,57,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,33.71852,10.87897,347.2214
30.42961,34.7748,135.3757,275.8,0,0,-3.9,25.3,5.62598,70,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,34.36671,12.05507,347.2768
30.43929,34.7748,135.3757,275.8,0,-0.01,-3.9,25.1,5.626,57,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,35.00963,13.36782,347.5916
30.45014,34.7748,135.3757,275.8,0,-0.01,-3.9,25.1,5.626,57,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,35.43448,14.37327,347.7178
30.46168,34.7748,135.3757,275.8,0,-0.01,-3.9,25.1,5.626,57,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,35.74701,15.32776,347.7519
30.47317,34.7748,135.3757,275.8,0,-0.01,-3.9,25.1,5.626,57,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,35.98903,16.25696,347.7928
30.48418,34.7748,135.3757,275.8,0,-0.01,-3.9,25.1,5.626,57,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,36.34248,17.03589,347.9846
30.49534,34.7748,135.3757,275.8,0,-0.01,-3.9,25.1,5.626,60,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,36.60079,17.85492,348.185
30.50619,34.7748,135.3757,275.8,0,0.02,-3.9,25.3,5.626,66,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,36.89443,18.67904,348.3724
30.51721,34.7748,135.3757,275.8,0,0.02,-3.9,25.3,5.626,84,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,37.33929,19.53975,348.5179
30.52898,34.7748,135.3757,275.8,0,0.02,-3.9,25.3,5.626,84,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,37.89323,20.41768,348.6484
30.53902,34.7748,135.3757,275.8,0,0.02,-3.9,25.3,5.626,84,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,38.41069,21.33051,348.774
30.55079,34.7748,135.3757,275.8,0,0.02,-3.9,25.3,5.626,84,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,38.83399,22.34335,348.9645
30.56261,34.7748,135.3757,275.8,0,0,-3.9,24.8,5.62598,69,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,39.03772,23.00596,348.7418
30.57283,34.7748,135.3757,275.8,0,0,-3.9,24.8,5.62598,69,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,39.6114,23.75233,348.687
30.58432,34.7748,135.3757,275.8,0,0,-3.9,24.8,5.62598,64,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,39.68401,24.77822,348.9597
30.59541,34.7748,135.3757,275.8,0,-0.01,-3.9,25.1,5.62598,64,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,39.99686,25.62769,349.283
30.60593,34.7748,135.3757,275.8,0,-0.01,-3.9,25.1,5.62598,64,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,40.32433,26.38269,349.5012
30.61686,34.7748,135.3757,275.8,0,-0.01,-3.9,25.1,5.62598,59,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,40.33141,26.96894,349.4777
30.6294,34.7748,135.3757,275.8,0,-0.01,-3.9,25.1,5.62598,59,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,40.1741,27.49563,349.2694
30.63948,34.7748,135.3757,275.8,0,-0.01,-3.9,25.1,5.62598,50,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,40.13983,27.79865,349.1986
30.65044,34.7748,135.3757,275.8,0,0,-3.9,25.3,5.62598,50,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,40.42937,27.88455,349.0703
30.66168,34.7748,135.3757,275.8,0,0,-3.9,25.3,5.62598,75,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,40.61296,28.05223,349.0484
30.6729,34.7748,135.3757,275.8,0,0,-3.9,25.3,5.62598,75,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,40.66496,28.04885,348.8141
30.6846,34.7748,135.3757,275.8,0,0,-3.9,25,5.626,64,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,40.66915,27.91507,348.1473
30.69611,34.7748,135.3757,275.8,0,0,-3.9,25,5.626,64,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,40.65501,27.74086,347.7727
30.7058,34.7748,135.3757,275.8,0,0,-3.9,25,5.626,66,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,40.62891,27.73809,347.4735
30.71681,34.7748,135.3757,275.8,0,0,-3.9,25,5.626,76,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,40.5224,27.37651,346.9585
30.72946,34.7748,135.3757,275.8,0,0,-3.9,25,5.626,66,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,39.96664,26.76337,346.0779
30.7398,34.7748,135.3757,275.8,0,0,-3.9,25,5.626,52,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,39.25344,26.16984,345.3407
30.75054,34.7748,135.3757,275.8,0,0,-3.9,25,5.626,52,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,38.73996,25.609,344.7578
30.76198,34.7748,135.3757,275.8,0,0,-3.9,25,5.626,64,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,38.24557,25.17814,344.3996
30.77286,34.7748,135.3757,275.8,0,0,-3.9,25,5.626,64,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,37.71452,24.79613,344.0504
30.78427,34.7748,135.3757,275.8,0,0,-3.9,25,5.626,61,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,37.25314,24.70839,343.9831
30.79466,34.7748,135.3757,275.8,0,-0.01,-3.9,25.1,5.62598,61,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,36.80371,24.62249,343.8586
30.80647,34.7748,135.3757,275.8,0,-0.01,-3.9,25.1,5.62598,61,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,36.50052,24.54834,343.653
30.81793,34.7748,135.3757,275.8,0,-0.01,-3.9,25.1,5.62598,61,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,36.15593,24.41821,343.386
30.8291,34.7748,135.3757,275.8,0,-0.01,-3.9,25.1,5.62598,66,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,35.7281,24.3809,343.1051
30.83971,34.7748,135.3757,275.8,0,-0.01,-3.9,25.1,5.62598,47,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,34.83863,24.10849,342.6562
30.85038,34.7748,135.3757,275.8,0,-0.01,-3.9,25.1,5.62598,47,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,33.68856,24.18313,342.1993
30.86142,34.7748,135.3757,275.8,0,-0.01,-3.9,25.1,5.62598,73,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,32.74052,23.8484,341.6144
30.87257,34.7748,135.3757,275.8,0,-0.01,-3.9,25.1,5.62598,73,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,32.18229,23.62148,341.2195
30.88427,34.7748,135.3757,275.8,0,-0.01,-3.9,25.3,5.626,73,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,32.09352,23.05256,340.6964
30.89554,34.7748,135.3757,275.8,0,-0.01,-3.9,25.3,5.626,73,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,31.31564,22.76838,340.0657
30.9057,34.7748,135.3757,275.8,0,-0.01,-3.9,25.3,5.626,70,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,30.69534,21.84847,338.7668
30.91788,34.7748,135.3757,275.8,0,-0.01,-3.9,25.3,5.626,51,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,30.29128,20.48922,337.1428
30.92964,34.7748,135.3757,275.8,0,-0.01,-3.9,25.3,5.626,51,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,30.46146,19.5853,336.0319
30.93958,34.7748,135.3757,275.8,0,-0.01,-3.9,25.3,5.626,51,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,30.6149,19.5913,335.6332
30.95075,34.7748,135.3757,275.8,0,-0.01,-3.9,25.3,5.626,51,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,30.21982,20.05993,335.4449
30.96191,34.7748,135.3757,275.8,0,-0.01,-3.9,25.3,5.626,60,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,29.12644,19.40702,334.9122
30.9726,34.7748,135.3757,275.8,0,-0.01,-3.9,25.3,5.626,60,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,28.52243,18.67135,334.3044
30.98365,34.7748,135.3757,275.8,0,0,-3.9,25.3,5.62598,71,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,28.136,18.3021,333.7179
30.99626,34.7748,135.3757,275.8,0,0,-3.9,25.3,5.62598,71,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,27.88633,18.13038,333.4227
31.00593,34.7748,135.3757,275.8,0,0,-3.9,25.3,5.62598,71,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,27.49819,17.70553,333.2328
31.01705,34.7748,135.3757,275.8,0,0,-3.9,25.3,5.62598,61,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,27.00211,16.93304,332.7313
31.02983,34.7748,135.3757,275.8,0,0,-3.9,25.3,5.62598,61,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,26.42342,16.10254,332.1935
31.04018,34.7748,135.3757,275.8,0,-0.01,-3.9,25.1,5.62598,54,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,25.99774,15.67312,331.9694
31.05087,34.7748,135.3757,275.8,0,-0.01,-3.9,25.1,5.62598,54,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,25.73819,15.90691,332.0773
31.06219,34.7748,135.3757,275.8,0,-0.01,-3.9,25.1,5.62598,80,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,25.94374,15.82283,332.1383
31.07284,34.7748,135.3757,275.8,0,-0.01,-3.9,25.1,5.62598,54,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,26.32106,15.6457,331.942
31.08371,34.7748,135.3757,275.8,0,0,-3.9,25.3,5.626,54,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,26.82488,15.23349,331.7281
31.09552,34.7748,135.3757,275.8,0,0,-3.9,25.3,5.626,54,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,27.48373,15.13601,331.7305
31.10598,34.7748,135.3757,275.8,0,0,-3.9,25.3,5.626,54,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,28.15764,14.91182,331.7165
31.11772,34.7748,135.3757,275.8,0,0,-3.9,25.3,5.626,54,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,28.79548,14.69,331.7535
31.12922,34.7748,135.3757,275.8,0,0,-3.9,25.3,5.626,69,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,29.11303,14.42454,331.7718
31.13927,34.7748,135.3757,275.8,0,0,-3.9,25.3,5.626,73,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,29.29328,14.14886,331.7975
31.1504,34.7748,135.3757,275.8,0,-0.01,-3.9,25.1,5.626,73,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,29.51662,13.85955,331.9573
31.16244,34.7748,135.3757,275.8,0,-0.01,-3.9,25.1,5.626,88,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,29.79173,13.61404,332.21
31.17303,34.7748,135.3757,275.8,0,-0.01,-3.9,25.1,5.626,88,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,30.01886,13.23678,332.3738
31.18402,34.7748,135.3757,275.8,0,-0.01,-3.9,25.1,5.626,46,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,30.21779,12.85678,332.5156
31.19568,34.7748,135.3757,275.8,0,0.02,-3.9,25.3,5.62598,46,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,30.26645,12.78684,332.8413
31.20613,34.7748,135.3757,275.8,0,0.02,-3.9,25.3,5.62598,46,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,30.47778,12.74748,333.1752
31.21712,34.7748,135.3757,275.8,0,0.02,-3.9,25.3,5.62598,46,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,30.73858,12.60735,333.3823
31.2291,34.7748,135.3757,275.8,0,0.02,-3.9,25.3,5.62598,46,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,30.92802,12.48811,333.5789
31.23918,34.7748,135.3757,275.8,0,-0.01,-3.9,24.8,5.62598,70,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,31.06277,12.30934,333.7054
31.25103,34.7748,135.3757,275.8,0,-0.01,-3.9,24.8,5.62598,70,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,31.02477,12.12052,333.7557
31.26254,34.7748,135.3757,275.8,0,-0.01,-3.9,24.8,5.62598,80,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,31.09967,11.87457,333.7792
31.2729,34.7748,135.3757,275.8,0,-0.01,-3.9,24.8,5.62598,91,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,31.35677,11.54041,333.7719
31.28385,34.7748,135.3757,275.8,0,-0.01,-3.9,25.3,5.626,91,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,31.76987,11.19783,333.7959
31.2949,34.7748,135.3757,275.8,0,-0.01,-3.9,25.3,5.626,91,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,32.10926,10.95626,333.9746
31.30601,34.7748,135.3757,275.8,0,-0.01,-3.9,25.3,5.626,67,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,32.32931,10.66203,334.0825
31.31682,34.7748,135.3757,275.8,0,-0.01,-3.9,25.3,5.626,67,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,32.4078,10.2741,334.0957
31.32937,34.7748,135.3757,275.8,0,-0.01,-3.9,25.3,5.626,60,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,32.4512,9.943227,334.1201
31.33985,34.7748,135.3757,275.8,0,-0.01,-3.9,25.3,5.626,60,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,32.65834,9.703147,334.1953
31.35065,34.7748,135.3757,275.8,0,-0.01,-3.9,25.3,5.626,51,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,33.04727,9.405254,334.2121
31.36198,34.7748,135.3757,275.8,0,-0.01,-3.9,25.3,5.626,51,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,33.5703,8.894605,334.1129
31.3726,34.7748,135.3757,275.8,0,-0.01,-3.9,25.3,5.626,51,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,34.10609,8.445633,334.0789
31.38357,34.7748,135.3757,275.8,0,-0.01,-3.9,25.3,5.626,51,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,34.4589,8.196288,334.2384
31.39475,34.7748,135.3757,275.8,0,-0.01,-3.9,25.3,5.626,71,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,34.77552,8.097744,334.5368
31.40675,34.7748,135.3757,275.8,0,0,-3.9,25.3,5.62598,71,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,35.22092,7.851211,334.7858
31.4175,34.7748,135.3757,275.8,0,0,-3.9,25.3,5.62598,65,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,35.75673,7.550322,334.9879
31.42942,34.7748,135.3757,275.8,0,0,-3.9,25.3,5.62598,65,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,36.45307,7.214247,335.2042
31.43964,34.7748,135.3757,275.8,0,-0.01,-3.9,25.1,5.62598,65,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,37.23704,6.847712,335.4734
31.45051,34.7748,135.3757,275.8,0,-0.01,-3.9,25.1,5.62598,65,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,38.26476,6.399023,335.7613
31.46146,34.7748,135.3757,275.8,0,-0.01,-3.9,25.1,5.62598,69,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,39.50592,5.780853,336.0084
31.47257,34.7748,135.3757,275.8,0,-0.01,-3.9,25.1,5.62598,59,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,41.22222,4.871327,336.1671
31.48428,34.7748,135.3757,275.8,0,0.01,-3.9,25.1,5.62598,65,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,43.98056,3.364078,336.1393
31.49545,34.7748,135.3757,275.8,0,0.01,-3.9,25.1,5.62598,65,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,46.87856,1.648278,335.8865
31.50617,34.7748,135.3757,275.8,0,0.01,-3.9,25.1,5.62598,65,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,50.65158,359.4175,335.5212
31.51729,34.7748,135.3757,275.8,0,0.01,-3.9,25.1,5.62598,60,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,54.70935,356.7196,334.8063
31.52903,34.7748,135.3757,275.8,0,0.01,-3.9,25.1,5.62598,60,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,60.60088,351.8173,332.6263
31.53944,34.7748,135.3757,275.8,0,0.01,-3.9,25.1,5.62598,60,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,66.95164,344.6335,328.3032
31.55,34.7748,135.3757,275.8,0,0.01,-3.9,24.9,5.626,60,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,72.61632,336.9589,322.5186
31.56343,34.7748,135.3757,275.8,0,0.01,-3.9,24.9,5.626,60,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,58.9809,0.1707338,342.3179
31.57317,34.7748,135.3757,275.8,0,0.01,-3.9,24.9,5.626,60,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,48.60581,5.631167,345.3247
31.5845,34.7748,135.3757,275.8,0,0.01,-3.9,24.9,5.626,60,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,42.20562,3.142399,344.1283
31.59549,34.7748,135.3757,275.8,0,0.01,-3.9,24.9,5.626,62,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,43.60617,0.8572555,341.6732
31.6064,34.7748,135.3757,275.79,0,-0.01,-3.9,24.9,5.626,62,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,47.0359,1.581137,342.3434
31.61705,34.7748,135.3757,275.79,0,-0.01,-3.9,24.9,5.626,62,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,45.40966,5.460083,344.5519
31.6283,34.7748,135.3757,275.79,0,-0.01,-3.9,24.9,5.626,62,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,44.01242,7.938511,346.5722
31.63995,34.7748,135.3757,275.79,0,-0.01,-3.9,24.9,5.626,51,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,45.07274,5.841051,345.7426
31.65107,34.7748,135.3757,275.8,0,0.02,-3.9,24.9,5.626,51,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,46.02682,4.308097,344.8198
31.66211,34.7748,135.3757,275.8,0,0.02,-3.9,24.9,5.626,66,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,46.79145,3.797196,344.1977
31.67273,34.7748,135.3757,275.8,0,0.02,-3.9,24.9,5.626,77,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,46.69048,3.824743,344.2256
31.68398,34.7748,135.3757,275.79,0,0,-3.9,24.8,5.62598,77,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,45.71726,3.62549,343.5807
31.69483,34.7748,135.3757,275.79,0,0,-3.9,24.8,5.62598,77,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,45.0414,3.317239,343.0269
31.70574,34.7748,135.3757,275.79,0,0,-3.9,24.8,5.62598,77,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,44.84268,3.502562,342.6776
31.71769,34.7748,135.3757,275.79,0,0,-3.9,24.8,5.62598,77,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,45.34824,3.874124,342.8824
31.72916,34.7748,135.3757,275.79,0,0,-3.9,24.8,5.62598,77,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,45.82751,4.011245,343.0612
31.73983,34.7748,135.3757,275.79,0,0,-3.9,24.8,5.62598,67,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,46.31377,3.946771,343.1458
31.75066,34.7748,135.3757,275.79,0,0,-3.9,25.1,5.62598,67,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,46.37098,3.830811,342.9502
31.76216,34.7748,135.3757,275.79,0,0,-3.9,25.1,5.62598,67,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,46.1116,3.540222,342.4575
31.77291,34.7748,135.3757,275.79,0,0,-3.9,25.1,5.62598,67,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,45.57056,3.737076,342.3645
31.78398,34.7748,135.3757,275.79,0,0,-3.9,25.1,5.62598,67,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,45.16191,4.032331,342.3685
31.79578,34.7748,135.3757,275.79,0,0,-3.9,25.1,5.62598,54,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,45.20161,4.264334,342.5338
31.80655,34.7748,135.3757,275.79,0,-0.01,-3.9,25.1,5.626,54,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,45.29126,4.340568,342.5875
31.8176,34.7748,135.3757,275.79,0,-0.01,-3.9,25.1,5.626,74,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,45.55686,4.235363,342.5991
31.82904,34.7748,135.3757,275.79,0,-0.01,-3.9,25.1,5.626,74,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,45.70267,4.163643,342.5825
31.83921,34.7748,135.3757,275.79,0,-0.01,-3.9,25.1,5.626,74,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,45.72439,4.24955,342.6984
31.85017,34.7748,135.3757,275.79,0,0,-3.9,25.3,5.626,74,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,45.76177,4.385899,342.8597
31.86098,34.7748,135.3757,275.79,0,0,-3.9,25.3,5.626,74,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,45.88928,4.689375,343.0772
31.87304,34.7748,135.3757,275.79,0,0,-3.9,25.3,5.626,82,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,46.18177,4.971761,343.2056
31.88399,34.7748,135.3757,275.79,0,0,-3.9,25.3,5.626,67,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,46.45235,5.167727,343.2413
31.89523,34.7748,135.3757,275.79,0,0,-3.9,25.3,5.626,67,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,46.85286,5.265249,343.1402
31.906,34.7748,135.3757,275.79,0,0,-3.9,25.3,5.626,67,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,47.22948,5.236471,343.0249
31.91711,34.7748,135.3757,275.79,0,0,-3.9,25.3,5.626,67,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,47.50048,5.176075,342.924
31.92876,34.7748,135.3757,275.79,0,0,-3.9,25.3,5.626,67,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,47.68478,5.099342,342.8281
31.93882,34.7748,135.3757,275.8,0,0,-3.9,25,5.62598,62,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,47.91853,5.028517,342.7255
31.95092,34.7748,135.3757,275.8,0,0,-3.9,25,5.62598,62,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,48.3886,4.886781,342.4672
31.96248,34.7748,135.3757,275.8,0,0,-3.9,25,5.62598,81,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,48.87872,4.651084,342.096
31.97333,34.7748,135.3757,275.8,0,0,-3.9,25,5.62598,93,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,49.21104,4.534832,341.7279
31.98384,34.7748,135.3757,275.8,0,0,-3.9,25,5.62598,93,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,49.48584,4.340199,341.3785
31.99482,34.7748,135.3757,275.79,0,0,-3.9,25,5.62598,93,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,49.86033,3.839744,340.8489
32.00588,34.7748,135.3757,275.79,0,0,-3.9,25,5.62598,93,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,50.06467,3.437956,340.3611
32.01705,34.7748,135.3757,275.79,0,0,-3.9,25,5.62598,85,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,50.17711,3.070803,339.856
32.02974,34.7748,135.3757,275.79,0,0,-3.9,25,5.62598,85,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,50.22803,2.564859,339.2364
32.03963,34.7748,135.3757,275.79,0,0,-3.9,25,5.62598,67,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,50.28798,1.989502,338.648
32.05066,34.7748,135.3757,275.79,0,0.05,-3.9,25,5.626,67,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,50.28503,1.465403,338.1571
32.0616,34.7748,135.3757,275.79,0,0.05,-3.9,25,5.626,67,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,50.08224,1.055875,337.7496
32.07264,34.7748,135.3757,275.79,0,0.05,-3.9,25,5.626,67,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,49.63427,0.6463993,337.4279
32.08382,34.7748,135.3757,275.79,0,0.05,-3.9,25,5.626,67,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,49.2485,0.007632933,337.0703
32.09546,34.7748,135.3757,275.79,0,0.05,-3.9,25,5.626,53,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,48.65577,359.2532,336.6949
32.10601,34.7748,135.3757,275.79,0,-0.01,-3.9,24.5,5.626,58,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,47.94292,358.7364,336.5906
32.1173,34.7748,135.3757,275.79,0,-0.01,-3.9,24.5,5.626,58,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,47.25807,358.2519,336.4727
32.12837,34.7748,135.3757,275.79,0,-0.01,-3.9,24.5,5.626,58,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,46.45588,357.7836,336.4421
32.13917,34.7748,135.3757,275.79,0,-0.01,-3.9,24.5,5.626,58,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,45.71231,357.4404,336.4232
32.15085,34.7748,135.3757,275.79,0,-0.01,-3.9,25.3,5.62598,58,0,0,25.3,0.26,6.2511,0.06355557,0.09991784,44.73396,357.1757,336.3974
32.16255,34.7748,135.3757,275.79,0,-0.01,-3.9,25.3,5.62598,69,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,43.79331,357.1619,336.3521
32.17313,34.7748,135.3757,275.79,0,-0.01,-3.9,25.3,5.62598,72,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,42.83653,357.2219,336.2851
32.1842,34.7748,135.3757,275.79,0,-0.01,-3.9,25.3,5.62598,72,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,41.81578,357.3118,336.1897
32.19532,34.7748,135.3757,275.79,0,-0.01,-3.9,25.3,5.62598,72,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,40.95621,357.3245,336.0385
32.20586,34.7748,135.3757,275.79,0,-0.01,-3.9,25.3,5.62598,72,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,40.07952,357.4248,335.9046
32.217,34.7748,135.3757,275.79,0,-0.01,-3.9,25.3,5.62598,59,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,39.22978,357.436,335.7201
32.22945,34.7748,135.3757,275.79,0,-0.01,-3.9,25.3,5.62598,59,0,0,25.3,0.26,6.25112,0.06355557,0.09991784,38.30211,357.2536,335.399
